Id	MachineId	HistoryType	RestockId	EffectiveUtcDateTime	CreatedByUserId	IsRecentUtcCreatedDateTime	Active	
=16595	=39	=OBS	[NULL]	=01/13/2014 20:31:51	=4433	=False	=True	
=16596	=45	=RES	=11383	=01/14/2014 18:55:13	[NULL]	=False	=True	
=16597	=21	=RES	=11384	=01/14/2014 19:06:37	[NULL]	=False	=True	
=16598	=45	=REA	=11383	=01/14/2014 18:55:13	=4433	=False	=True	
=16599	=45	=OBS	=11383	=01/14/2014 18:55:13	=4433	=False	=True	
=16600	=21	=OBS	=11384	=01/14/2014 19:06:37	=4433	=False	=True	
=16601	=7	=RES	=11385	=01/14/2014 19:21:19	[NULL]	=False	=True	
=16602	=37	=RES	=11386	=01/14/2014 19:24:57	[NULL]	=False	=True	
=16603	=6	=RES	=11387	=01/14/2014 19:31:34	[NULL]	=False	=True	
=16604	=9	=RES	=11388	=01/14/2014 19:36:15	[NULL]	=False	=True	
=16605	=37	=OBS	=11386	=01/14/2014 19:24:57	=4433	=False	=True	
=16606	=36	=OBS	[NULL]	=01/14/2014 19:49:31	=4433	=False	=True	
=16607	=1	=RES	=11389	=01/14/2014 20:04:50	[NULL]	=False	=True	
=16608	=16	=RES	=11390	=01/14/2014 20:13:56	[NULL]	=False	=True	
=16609	=41	=RES	=11391	=01/14/2014 20:22:42	[NULL]	=False	=True	
=16610	=41	=REA	=11391	=01/14/2014 20:22:42	=4433	=False	=True	
=16611	=41	=OBS	=11391	=01/14/2014 20:22:42	=4433	=False	=True	
=16612	=1	=OBS	=11389	=01/14/2014 20:04:50	=4433	=False	=True	
=16613	=5	=RES	=11392	=01/14/2014 21:24:26	=4433	=False	=True	
=16614	=6	=REA	=11387	=01/14/2014 19:31:34	=4433	=False	=True	
=16615	=6	=OBS	=11387	=01/14/2014 19:31:34	=4433	=False	=True	
=16616	=5	=REA	=11392	=01/14/2014 21:24:26	=4433	=False	=True	
=16617	=5	=OBS	=11392	=01/14/2014 21:24:26	=4433	=False	=True	
=16618	=9	=OBS	=11388	=01/14/2014 19:36:15	=4433	=False	=True	
=16619	=7	=REA	=11385	=01/14/2014 19:21:19	=4433	=False	=True	
=16620	=7	=OBS	=11385	=01/14/2014 19:21:19	=4433	=False	=True	
=16621	=28	=RES	=11393	=01/14/2014 23:28:36	[NULL]	=False	=True	
=16622	=18	=RES	=11394	=01/15/2014 18:00:00	=4433	=False	=True	
=16623	=18	=OBS	=11394	=01/15/2014 18:00:00	=4433	=False	=True	
=16624	=19	=RES	=11395	=01/15/2014 18:27:12	[NULL]	=False	=True	
=16625	=43	=RES	=11396	=01/15/2014 19:02:59	[NULL]	=False	=True	
=16626	=27	=RES	=11397	=01/15/2014 19:06:09	[NULL]	=False	=True	
=16627	=26	=RES	=11398	=01/15/2014 19:08:21	[NULL]	=False	=True	
=16628	=29	=RES	=11399	=01/15/2014 19:16:03	[NULL]	=False	=True	
=16629	=27	=REA	=11397	=01/15/2014 19:06:09	=4433	=False	=True	
=16630	=27	=OBS	=11397	=01/15/2014 19:06:09	=4433	=False	=True	
=16631	=29	=REA	=11399	=01/15/2014 19:16:03	=4433	=False	=True	
=16632	=29	=OBS	=11399	=01/15/2014 19:16:03	=4433	=False	=True	
=16633	=26	=REA	=11398	=01/15/2014 19:08:21	=4433	=False	=True	
=16634	=26	=OBS	=11398	=01/15/2014 19:08:21	=4433	=False	=True	
=16635	=43	=REA	=11396	=01/15/2014 19:02:59	=4433	=False	=True	
=16636	=43	=OBS	=11396	=01/15/2014 19:02:59	=4433	=False	=True	
=16637	=25	=RES	=11400	=01/15/2014 19:10:00	=4433	=False	=True	
=16638	=25	=OBS	=11400	=01/15/2014 19:10:00	=4433	=False	=True	
=16639	=31	=RES	=11401	=01/15/2014 20:00:26	[NULL]	=False	=True	
=16640	=11	=RES	=11402	=01/15/2014 20:23:57	[NULL]	=False	=True	
=16641	=31	=REA	=11401	=01/15/2014 20:00:26	=4433	=False	=True	
=16642	=31	=OBS	=11401	=01/15/2014 20:00:26	=4433	=False	=True	
=16643	=1	=RES	=11403	=01/15/2014 21:03:06	[NULL]	=False	=True	
=16644	=3	=RES	=11404	=01/15/2014 21:07:11	[NULL]	=False	=True	
=16645	=11	=REA	=11402	=01/15/2014 20:23:57	=4433	=False	=True	
=16646	=11	=OBS	=11402	=01/15/2014 20:23:57	=4433	=False	=True	
=16647	=3	=REA	=11404	=01/15/2014 21:07:11	=4433	=False	=True	
=16648	=3	=OBS	=11404	=01/15/2014 21:07:11	=4433	=False	=True	
=16649	=44	=RES	=11405	=01/16/2014 18:30:32	[NULL]	=False	=True	
=16650	=55	=RES	=11406	=01/16/2014 18:36:30	[NULL]	=False	=True	
=16651	=44	=REA	=11405	=01/16/2014 18:30:32	=4433	=False	=True	
=16652	=44	=OBS	=11405	=01/16/2014 18:30:32	=4433	=False	=True	
=16653	=55	=REA	=11406	=01/16/2014 18:36:30	=4433	=False	=True	
=16654	=55	=OBS	=11406	=01/16/2014 18:36:30	=4433	=False	=True	
=16655	=36	=RES	=11407	=01/16/2014 19:35:04	[NULL]	=False	=True	
=16656	=36	=OBS	=11407	=01/16/2014 19:35:04	=4433	=False	=True	
=16657	=6	=RES	=11408	=01/16/2014 21:16:27	[NULL]	=False	=True	
=16658	=5	=RES	=11409	=01/16/2014 21:49:20	[NULL]	=False	=True	
=16659	=1	=RES	=11410	=01/16/2014 21:52:05	[NULL]	=False	=True	
=16660	=6	=REA	=11408	=01/16/2014 21:16:27	=4433	=False	=True	
=16661	=6	=OBS	=11408	=01/16/2014 21:16:27	=4433	=False	=True	
=16662	=5	=REA	=11409	=01/16/2014 21:49:20	=4433	=False	=True	
=16663	=5	=OBS	=11409	=01/16/2014 21:49:20	=4433	=False	=True	
=16664	=1	=REA	=11410	=01/16/2014 21:52:05	=4433	=False	=True	
=16665	=1	=OBS	=11410	=01/16/2014 21:52:05	=4433	=False	=True	
=16666	=22	=OBS	[NULL]	=01/16/2014 20:40:00	=4433	=False	=True	
=16667	=44	=RES	=11411	=01/21/2014 18:26:45	[NULL]	=False	=True	
=16668	=44	=REA	=11411	=01/21/2014 18:26:45	=4433	=False	=True	
=16669	=44	=OBS	=11411	=01/21/2014 18:26:45	=4433	=False	=True	
=16670	=19	=RES	=11412	=01/21/2014 18:30:10	=4433	=False	=True	
=16671	=19	=OBS	=11412	=01/21/2014 18:30:10	=4433	=False	=True	
=16672	=41	=RES	=11413	=01/21/2014 19:23:12	[NULL]	=False	=True	
=16673	=41	=REA	=11413	=01/21/2014 19:23:12	=4433	=False	=True	
=16674	=41	=OBS	=11413	=01/21/2014 19:23:12	=4433	=False	=True	
=16675	=52	=OBS	[NULL]	=01/21/2014 19:29:59	=4433	=False	=True	
=16676	=43	=RES	=11414	=01/21/2014 22:45:16	[NULL]	=False	=True	
=16677	=29	=RES	=11415	=01/21/2014 22:54:24	[NULL]	=False	=True	
=16678	=26	=RES	=11416	=01/21/2014 22:54:38	[NULL]	=False	=True	
=16679	=28	=OBS	[NULL]	=01/21/2014 23:09:41	=4433	=False	=True	
=16680	=26	=REA	=11416	=01/21/2014 22:54:38	=4433	=False	=True	
=16681	=26	=OBS	=11416	=01/21/2014 22:54:38	=4433	=False	=True	
=16682	=43	=REA	=11414	=01/21/2014 22:45:16	=4433	=False	=True	
=16683	=43	=OBS	=11414	=01/21/2014 22:45:16	=4433	=False	=True	
=16684	=49	=RES	=11417	=01/21/2014 23:47:29	[NULL]	=False	=True	
=16685	=8	=RES	=11418	=01/21/2014 23:50:00	=4433	=False	=True	
=16686	=8	=OBS	=11418	=01/21/2014 23:50:00	=4433	=False	=True	
=16687	=18	=RES	=11419	=01/22/2014 08:00:00	=4433	=False	=True	
=16688	=18	=OBS	=11419	=01/22/2014 08:00:00	=4433	=False	=True	
=16689	=6	=RES	=11420	=01/22/2014 20:32:20	[NULL]	=False	=True	
=16690	=1	=RES	=11421	=01/22/2014 21:28:52	[NULL]	=False	=True	
=16691	=5	=RES	=11422	=01/22/2014 21:45:30	[NULL]	=False	=True	
=16692	=6	=REA	=11420	=01/22/2014 20:32:20	=4433	=False	=True	
=16693	=6	=OBS	=11420	=01/22/2014 20:32:20	=4433	=False	=True	
=16694	=23	=RES	=11423	=01/22/2014 21:00:00	=4433	=False	=True	
=16695	=23	=OBS	=11423	=01/22/2014 21:00:00	=4433	=False	=True	
=16696	=4	=RES	=11424	=01/22/2014 22:00:00	=4433	=False	=True	
=16697	=4	=OBS	=11424	=01/22/2014 22:00:00	=4433	=False	=True	
=16698	=11	=RES	=11425	=01/22/2014 09:16:52	=4433	=False	=True	
=16699	=11	=REA	=11425	=01/22/2014 09:16:52	=4433	=False	=True	
=16700	=11	=OBS	=11425	=01/22/2014 09:16:52	=4433	=False	=True	
=16701	=5	=REA	=11422	=01/22/2014 21:45:30	=4433	=False	=True	
=16702	=5	=OBS	=11422	=01/22/2014 21:45:30	=4433	=False	=True	
=16703	=46	=RES	=11426	=01/22/2014 23:12:32	[NULL]	=False	=True	
=16704	=25	=RES	=11427	=01/22/2014 23:00:00	=4433	=False	=True	
=16705	=25	=OBS	=11427	=01/22/2014 23:00:00	=4433	=False	=True	
=16706	=45	=RES	=11428	=01/23/2014 20:54:39	[NULL]	=False	=True	
=16707	=44	=RES	=11429	=01/23/2014 21:20:09	[NULL]	=False	=True	
=16708	=19	=RES	=11430	=01/23/2014 21:27:33	[NULL]	=False	=True	
=16709	=44	=OBS	=11429	=01/23/2014 21:20:09	=4433	=False	=True	
=16710	=44	=REA	=11429	=01/23/2014 21:20:09	=4433	=False	=True	
=16711	=44	=OBS	=11429	=01/23/2014 21:20:09	=4433	=False	=True	
=16712	=1	=RES	=11431	=01/23/2014 21:53:59	[NULL]	=False	=True	
=16713	=19	=OBS	=11430	=01/23/2014 21:27:33	=4433	=False	=True	
=16714	=45	=REA	=11428	=01/23/2014 20:54:39	=4433	=False	=True	
=16715	=45	=OBS	=11428	=01/23/2014 20:54:39	=4433	=False	=True	
=16716	=1	=REA	=11431	=01/23/2014 21:53:59	=4433	=False	=True	
=16717	=1	=OBS	=11431	=01/23/2014 21:53:59	=4433	=False	=True	
=16718	=34	=RES	=11432	=01/23/2014 22:35:18	[NULL]	=False	=True	
=16719	=34	=REA	=11432	=01/23/2014 22:35:18	=4433	=False	=True	
=16720	=34	=OBS	=11432	=01/23/2014 22:35:18	=4433	=False	=True	
=16721	=15	=RES	=11433	=01/24/2014 00:31:34	[NULL]	=False	=True	
=16722	=21	=RES	=11434	=01/24/2014 19:58:47	[NULL]	=False	=True	
=16723	=17	=RES	=11435	=01/24/2014 20:11:47	[NULL]	=False	=True	
=16724	=17	=REA	=11435	=01/24/2014 20:11:47	=4433	=False	=True	
=16725	=17	=OBS	=11435	=01/24/2014 20:11:47	=4433	=False	=True	
=16726	=18	=RES	=11436	=01/24/2014 19:50:00	=4433	=False	=True	
=16727	=18	=OBS	=11436	=01/24/2014 19:50:00	=4433	=False	=True	
=16728	=21	=REA	=11434	=01/24/2014 19:58:47	=4433	=False	=True	
=16729	=21	=OBS	=11434	=01/24/2014 19:58:47	=4433	=False	=True	
=16730	=26	=RES	=11437	=01/24/2014 21:10:19	[NULL]	=False	=True	
=16731	=43	=RES	=11438	=01/24/2014 21:10:49	[NULL]	=False	=True	
=16732	=44	=RES	=11439	=01/27/2014 18:38:34	[NULL]	=False	=True	
=16733	=52	=RES	=11440	=01/27/2014 18:44:42	[NULL]	=False	=True	
=16734	=36	=RES	=11441	=01/27/2014 18:52:42	[NULL]	=False	=True	
=16735	=44	=REA	=11439	=01/27/2014 18:38:34	=4433	=False	=True	
=16736	=44	=OBS	=11439	=01/27/2014 18:38:34	=4433	=False	=True	
=16737	=50	=RES	=11442	=01/27/2014 20:04:11	[NULL]	=False	=True	
=16738	=32	=RES	=11443	=01/27/2014 20:00:00	=4433	=False	=True	
=16739	=34	=OBS	[NULL]	=01/27/2014 20:18:38	=4433	=False	=True	
=16740	=32	=OBS	=11443	=01/27/2014 20:00:00	=4433	=False	=True	
=16741	=41	=RES	=11444	=01/27/2014 20:48:23	[NULL]	=False	=True	
=16742	=31	=RES	=11445	=01/27/2014 20:53:10	[NULL]	=False	=True	
=16743	=41	=REA	=11444	=01/27/2014 20:48:23	=4433	=False	=True	
=16744	=41	=OBS	=11444	=01/27/2014 20:48:23	=4433	=False	=True	
=16745	=1	=RES	=11446	=01/27/2014 22:52:50	[NULL]	=False	=True	
=16746	=6	=RES	=11447	=01/27/2014 23:20:06	[NULL]	=False	=True	
=16747	=9	=RES	=11448	=01/27/2014 23:22:08	[NULL]	=False	=True	
=16748	=5	=RES	=11449	=01/27/2014 23:31:18	[NULL]	=False	=True	
=16749	=1	=REA	=11446	=01/27/2014 22:52:50	=4433	=False	=True	
=16750	=1	=OBS	=11446	=01/27/2014 22:52:50	=4433	=False	=True	
=16751	=5	=REA	=11449	=01/27/2014 23:31:18	=4433	=False	=True	
=16752	=5	=OBS	=11449	=01/27/2014 23:31:18	=4433	=False	=True	
=16753	=9	=REA	=11448	=01/27/2014 23:22:08	=4433	=False	=True	
=16754	=9	=OBS	=11448	=01/27/2014 23:22:08	=4433	=False	=True	
=16755	=6	=OBS	=11447	=01/27/2014 23:20:06	=4433	=False	=True	
=16756	=29	=RES	=11450	=01/28/2014 00:09:39	[NULL]	=False	=True	
=16757	=29	=REA	=11450	=01/28/2014 00:09:39	=4433	=False	=True	
=16758	=29	=OBS	=11450	=01/28/2014 00:09:39	=4433	=False	=True	
=16759	=24	=COA	[NULL]	=01/28/2014 14:53:06	[NULL]	=False	=True	
=16760	=23	=COA	[NULL]	=01/28/2014 14:53:40	[NULL]	=False	=True	
=16761	=1	=RES	=11451	=01/28/2014 11:24:44	=3369	=False	=True	
=16762	=4	=RES	=11452	=01/28/2014 12:00:00	=3369	=False	=True	
=16763	=24	=RES	=11453	=01/28/2014 09:00:00	=3369	=False	=True	
=16764	=1000004	=RES	=11454	=11/16/2015 22:16:28	=2972	=False	=True	
=16765	=1	=REA	=11451	=01/28/2014 11:24:44	=5676	=True	=True	
=16766	=1	=OBS	=11451	=01/28/2014 11:24:44	=5676	=True	=True	
=16767	=1	=REA	=11451	=01/28/2014 11:24:44	=5676	=True	=True	
=16768	=1	=OBS	=11451	=01/28/2014 11:24:44	=5676	=True	=True	
=16769	=2	=RES	=11455	=01/28/2014 15:41:25	=5676	=True	=True	
=16770	=2	=OBS	=11455	=01/28/2014 15:41:25	=5676	=True	=True	
=16771	=4	=OBS	=11452	=01/28/2014 12:00:00	=5676	=True	=True	
=16772	=23	=RES	=11456	=01/28/2014 15:49:15	=5676	=True	=True	
