Id	ScheduleId	MachineId	DriverUserId	Deleted	UserSelected	CurrentSalesAmount	ProjectedSalesAmount	CurrentDepletedQuantity	ProjectedDepletedQuantity	CurrentDaysToMaxInterval	ProjectedDaysToMaxInterval	CurrentSalesQuantity	ProjectedSalesQuantity	DaysToService	DaysToServiceFromRestock	LeadMachineDaysToServiceFromRestock	CashTriggered	DepletionTriggered	ServiceIntervalTriggered	LeadMachineTriggered	LeadMachineId	SaleQuantityLimitTriggered	IsInventoryNeeded	IsCollectionNeeded	ScheduleType	DynamicDepletionType	DynamicDepletionLimit	DynamicMaxAmount	DynamicMaxServiceIntervalInDays	DynamicSaleQuantityLimit	DynamicSaleQuantityLimitCoilName	StaticMaxServiceIntervalInDays	StaticMaxServiceIntervalFlexibilityInDays	BackForecasted	NextWeeklyScheduleDateOnly	LastRestockDateTime	MovedFromScheduleMachineId	MoveToNextSchedule	UpdatedBy	IsRecentUpdatedDateTime	CreatedBy	
=30285	=2388	=999946	=2	=False	=False	=18.0000	=25.0833	=0	=0	=19	=18	[NULL]	[NULL]	=7	=8	=1	=False	=False	=False	=True	=1114518	=False	=False	=True	=Dynamic	=Item	=1	=150	=21	[NULL]	[NULL]	[NULL]	[NULL]	=False	[NULL]	=12/10/2013 09:25:00	[NULL]	=False	=test@test.com	=True	=test@test.com	
=30286	=2388	=999958	=2	=False	=False	=161.2500	=164.9753	=0	=1	=0	=0	[NULL]	[NULL]	=0	=0	[NULL]	=False	=True	=True	=False	[NULL]	=False	=False	=True	=Dynamic	=Item	=1	=250	=21	[NULL]	[NULL]	[NULL]	[NULL]	=True	[NULL]	=11/06/2013 10:17:00	[NULL]	=False	=test@test.com	=True	=test@test.com	
=30287	=2388	=999959	=2	=False	=False	=110.7500	=116.4245	=0	=0	=0	=0	[NULL]	[NULL]	=0	=0	[NULL]	=False	=False	=True	=False	[NULL]	=False	=False	=True	=Dynamic	=Item	=1	=250	=21	[NULL]	[NULL]	[NULL]	[NULL]	=False	[NULL]	=11/06/2013 11:20:00	[NULL]	=False	=test@test.com	=True	=test@test.com	
=30288	=2388	=999963	=2	=False	=False	=0.0000	=0.0000	=0	=0	[NULL]	[NULL]	[NULL]	[NULL]	=0	=1	[NULL]	=False	=False	=False	=False	[NULL]	=False	=False	=True	=Static	[NULL]	[NULL]	[NULL]	[NULL]	[NULL]	[NULL]	[NULL]	[NULL]	=False	=12/13/2013 00:00:00	=12/11/2013 08:00:00	[NULL]	=False	=test@test.com	=True	=test@test.com	
=30289	=2388	=999967	=2	=False	=False	=43.4000	=47.3129	=1	=1	=18	=17	[NULL]	[NULL]	=0	=0	[NULL]	=False	=True	=False	=False	[NULL]	=False	=False	=True	=Dynamic	=Item	=1	=250	=28	[NULL]	[NULL]	[NULL]	[NULL]	=False	[NULL]	=12/02/2013 13:35:00	[NULL]	=False	=test@test.com	=True	=test@test.com	
=30290	=2388	=999970	=2	=False	=False	=129.7500	=137.7080	=0	=0	=1	=0	[NULL]	[NULL]	=0	=1	[NULL]	=False	=False	=True	=False	[NULL]	=False	=False	=True	=Dynamic	=Item	=1	=200	=28	[NULL]	[NULL]	[NULL]	[NULL]	=False	[NULL]	=11/15/2013 08:50:00	[NULL]	=False	=test@test.com	=True	=test@test.com	
=30291	=2388	=999981	=2	=False	=False	=25.3500	=27.2931	=0	=0	=0	=0	[NULL]	[NULL]	=0	=0	[NULL]	=False	=False	=True	=False	[NULL]	=False	=False	=True	=Dynamic	=Coil	=1	=250	=31	[NULL]	[NULL]	[NULL]	[NULL]	=False	[NULL]	=11/07/2013 09:02:00	[NULL]	=False	=test@test.com	=True	=test@test.com	
=30292	=2388	=999983	=2	=False	=False	=39.6500	=42.7847	=0	=0	=6	=5	[NULL]	[NULL]	=5	=6	=0	=False	=False	=False	=True	=999981	=False	=False	=True	=Dynamic	=Item	=1	=250	=28	[NULL]	[NULL]	[NULL]	[NULL]	=False	[NULL]	=11/20/2013 13:04:00	[NULL]	=False	=test@test.com	=True	=test@test.com	
=30293	=2388	=999994	=2	=False	=False	=53.4000	=59.9407	=1	=1	=18	=17	[NULL]	[NULL]	=0	=0	[NULL]	=False	=True	=False	=False	[NULL]	=False	=False	=True	=Dynamic	=Item	=1	=300	=28	[NULL]	[NULL]	[NULL]	[NULL]	=False	[NULL]	=12/02/2013 08:39:00	[NULL]	=False	=test@test.com	=True	=test@test.com	
=30294	=2388	=999999	=2	=False	=False	=87.5000	=90.0000	=0	=0	=0	=0	[NULL]	[NULL]	=0	=0	[NULL]	=False	=False	=True	=False	[NULL]	=False	=False	=True	=Dynamic	=Coil	=1	=300	=30	[NULL]	[NULL]	[NULL]	[NULL]	=False	[NULL]	=11/11/2013 11:32:00	[NULL]	=False	=test@test.com	=True	=test@test.com	
=30295	=2388	=1011865	=2	=False	=False	=31.3000	=35.1315	=1	=1	=8	=7	[NULL]	[NULL]	=7	=8	=0	=False	=False	=False	=True	=1174752	=False	=True	=True	=Dynamic	=Item	=4	=250	=28	[NULL]	[NULL]	[NULL]	[NULL]	=False	[NULL]	=11/22/2013 10:49:00	[NULL]	=False	=test@test.com	=True	=test@test.com	
=30296	=2388	=1014434	=2	=False	=False	=104.7500	=131.6199	=3	=5	=18	=17	[NULL]	[NULL]	=0	=1	[NULL]	=False	=True	=False	=False	[NULL]	=False	=False	=True	=Dynamic	=Item	=4	=200	=21	[NULL]	[NULL]	[NULL]	[NULL]	=False	[NULL]	=12/09/2013 11:51:00	[NULL]	=False	=test@test.com	=True	=test@test.com	
=30297	=2388	=1027659	=2	=False	=False	=87.5000	=107.9592	=2	=3	=44	=43	[NULL]	[NULL]	=1	=2	=0	=False	=False	=False	=True	=1027683	=False	=False	=True	=Dynamic	=Coil	=4	=400	=50	[NULL]	[NULL]	[NULL]	[NULL]	=False	[NULL]	=12/06/2013 07:36:00	[NULL]	=False	=test@test.com	=True	=test@test.com	
=30298	=2388	=1027683	=2	=False	=False	=9.6000	=10.1400	=0	=0	=0	=0	[NULL]	[NULL]	=0	=0	[NULL]	=False	=False	=True	=False	[NULL]	=False	=False	=True	=Dynamic	=Coil	=1	=400	=40	[NULL]	[NULL]	[NULL]	[NULL]	=False	[NULL]	=10/29/2013 10:57:00	[NULL]	=False	=test@test.com	=True	=test@test.com	
=30299	=2388	=1027917	=2	=False	=False	=59.9500	=70.2172	=1	=1	=22	=21	[NULL]	[NULL]	=6	=7	=0	=False	=False	=False	=True	=1028312	=False	=False	=True	=Dynamic	=Coil	=4	=400	=30	[NULL]	[NULL]	[NULL]	[NULL]	=False	[NULL]	=12/04/2013 11:52:00	[NULL]	=False	=test@test.com	=True	=test@test.com	
=30300	=2388	=1027978	=2	=False	=False	=60.5000	=87.8183	=0	=0	=28	=27	[NULL]	[NULL]	=5	=6	=0	=False	=False	=False	=True	=1047404	=False	=False	=True	=Dynamic	=Item	=1	=400	=31	[NULL]	[NULL]	[NULL]	[NULL]	=False	[NULL]	=12/09/2013 09:38:00	[NULL]	=False	=test@test.com	=True	=test@test.com	
=30301	=2388	=1028250	=2	=False	=False	=71.6000	=81.9902	=0	=0	=14	=13	[NULL]	[NULL]	=10	=11	=0	=False	=False	=False	=True	=999999	=False	=False	=True	=Dynamic	=Coil	=4	=400	=21	[NULL]	[NULL]	[NULL]	[NULL]	=False	[NULL]	=12/05/2013 10:59:00	[NULL]	=False	=test@test.com	=True	=test@test.com	
=30302	=2388	=1028312	=2	=False	=False	=88.4000	=98.0613	=1	=1	=30	=29	[NULL]	[NULL]	=0	=0	[NULL]	=False	=True	=False	=False	[NULL]	=False	=False	=True	=Dynamic	=Item	=1	=400	=45	[NULL]	[NULL]	[NULL]	[NULL]	=False	[NULL]	=11/27/2013 11:03:00	[NULL]	=False	=test@test.com	=True	=test@test.com	
=30303	=2388	=1028320	=2	=False	=False	=23.4000	=34.8046	=0	=0	=26	=25	[NULL]	[NULL]	=7	=8	=0	=False	=False	=False	=True	=1037478	=False	=True	=True	=Dynamic	=Item	=1	=400	=28	[NULL]	[NULL]	[NULL]	[NULL]	=False	[NULL]	=12/10/2013 12:53:00	[NULL]	=False	=test@test.com	=True	=test@test.com	
=30304	=2388	=1037190	=2	=False	=False	=93.1000	=101.5952	=3	=3	=22	=21	[NULL]	[NULL]	=5	=6	=1	=False	=False	=False	=True	=999970	=False	=False	=True	=Dynamic	=Coil	=4	=400	=31	[NULL]	[NULL]	[NULL]	[NULL]	=False	[NULL]	=12/03/2013 12:33:00	[NULL]	=False	=test@test.com	=True	=test@test.com	
=30305	=2388	=1037478	=2	=False	=False	=119.8000	=126.1488	=5	=5	=4	=3	[NULL]	[NULL]	=0	=0	[NULL]	=False	=True	=False	=False	[NULL]	=False	=False	=True	=Dynamic	=Coil	=4	=400	=21	[NULL]	[NULL]	[NULL]	[NULL]	=False	[NULL]	=11/25/2013 13:00:00	[NULL]	=False	=test@test.com	=True	=test@test.com	
=30306	=2388	=1037528	=2	=False	=False	=155.7500	=165.1200	=4	=4	=5	=4	[NULL]	[NULL]	=0	=0	[NULL]	=False	=True	=False	=False	[NULL]	=False	=False	=True	=Dynamic	=Item	=4	=400	=21	[NULL]	[NULL]	[NULL]	[NULL]	=False	[NULL]	=11/26/2013 11:41:00	[NULL]	=False	=test@test.com	=True	=test@test.com	
=30307	=2388	=1037532	=2	=False	=False	=96.0000	=101.7500	=0	=0	=0	=0	[NULL]	[NULL]	=0	=0	[NULL]	=False	=False	=True	=False	[NULL]	=False	=False	=True	=Dynamic	=Coil	=1	=400	=31	[NULL]	[NULL]	[NULL]	[NULL]	=False	[NULL]	=11/08/2013 09:47:00	[NULL]	=False	=test@test.com	=True	=test@test.com	
=30308	=2388	=1037535	=2	=False	=False	=65.2500	=76.3341	=1	=1	=21	=20	[NULL]	[NULL]	=14	=15	=0	=False	=False	=False	=True	=1037528	=False	=False	=True	=Dynamic	=Coil	=4	=250	=28	[NULL]	[NULL]	[NULL]	[NULL]	=False	[NULL]	=12/05/2013 10:23:00	[NULL]	=False	=test@test.com	=True	=test@test.com	
=30309	=2388	=1047404	=2	=False	=False	=124.1000	=144.1954	=5	=5	=15	=14	[NULL]	[NULL]	=0	=0	[NULL]	=False	=True	=False	=False	[NULL]	=False	=True	=True	=Dynamic	=Item	=4	=400	=21	[NULL]	[NULL]	[NULL]	[NULL]	=False	[NULL]	=12/06/2013 08:18:00	[NULL]	=False	=test@test.com	=True	=test@test.com	
=30310	=2388	=1047423	=2	=False	=False	=64.0000	=88.4091	=0	=0	=18	=17	[NULL]	[NULL]	=5	=6	=0	=False	=False	=False	=True	=1047404	=False	=True	=True	=Dynamic	=Item	=1	=250	=21	[NULL]	[NULL]	[NULL]	[NULL]	=False	[NULL]	=12/09/2013 09:50:00	[NULL]	=False	=test@test.com	=True	=test@test.com	
=30311	=2388	=1047474	=2	=False	=False	=104.0500	=130.8083	=0	=0	=15	=14	[NULL]	[NULL]	=4	=5	=0	=False	=False	=False	=True	=1047404	=False	=True	=True	=Dynamic	=Coil	=4	=400	=21	[NULL]	[NULL]	[NULL]	[NULL]	=False	[NULL]	=12/06/2013 09:14:00	[NULL]	=False	=test@test.com	=True	=test@test.com	
=30312	=2388	=1047477	=2	=False	=False	=68.0000	=76.1318	=0	=0	=43	=42	[NULL]	[NULL]	=8	=9	=0	=False	=False	=False	=True	=1047478	=False	=False	=True	=Dynamic	=Coil	=1	=400	=60	[NULL]	[NULL]	[NULL]	[NULL]	=False	[NULL]	=11/25/2013 11:52:00	[NULL]	=False	=test@test.com	=True	=test@test.com	
=30313	=2388	=1047478	=2	=False	=False	=84.6500	=89.8319	=4	=5	=14	=13	[NULL]	[NULL]	=0	=0	[NULL]	=False	=True	=False	=False	[NULL]	=False	=False	=True	=Dynamic	=Item	=4	=400	=31	[NULL]	[NULL]	[NULL]	[NULL]	=True	[NULL]	=11/25/2013 12:06:00	[NULL]	=False	=test@test.com	=True	=test@test.com	
=30314	=2388	=1047479	=2	=False	=False	=172.9000	=202.6333	=4	=5	=14	=13	[NULL]	[NULL]	=0	=0	[NULL]	=False	=True	=False	=False	[NULL]	=False	=False	=True	=Dynamic	=Item	=4	=400	=21	[NULL]	[NULL]	[NULL]	[NULL]	=False	[NULL]	=12/05/2013 07:37:00	[NULL]	=False	=test@test.com	=True	=test@test.com	
=30315	=2388	=1114505	=2	=False	=False	=117.8000	=143.9474	=0	=0	=14	=13	[NULL]	[NULL]	=6	=7	=0	=False	=False	=False	=True	=1047479	=False	=True	=True	=Dynamic	=Item	=4	=400	=21	[NULL]	[NULL]	[NULL]	[NULL]	=False	[NULL]	=12/05/2013 08:06:00	[NULL]	=False	=test@test.com	=True	=test@test.com	
=30316	=2388	=1114518	=2	=False	=False	=35.5000	=45.9772	=0	=1	=29	=28	[NULL]	[NULL]	=0	=1	[NULL]	=False	=True	=False	=False	[NULL]	=False	=True	=True	=Dynamic	=Coil	=1	=400	=35	[NULL]	[NULL]	[NULL]	[NULL]	=False	[NULL]	=12/06/2013 10:17:00	[NULL]	=False	=test@test.com	=True	=test@test.com	
=30317	=2388	=1114526	=2	=False	=False	=142.5000	=175.4771	=0	=0	=14	=13	[NULL]	[NULL]	=4	=5	=0	=False	=False	=False	=True	=1047479	=False	=False	=True	=Dynamic	=Item	=1	=300	=21	[NULL]	[NULL]	[NULL]	[NULL]	=False	[NULL]	=12/05/2013 07:44:00	[NULL]	=False	=test@test.com	=True	=test@test.com	
=30318	=2388	=1114536	=2	=False	=False	=79.9000	=87.6855	=0	=0	=7	=6	[NULL]	[NULL]	=6	=7	=0	=False	=False	=False	=True	=1142537	=False	=False	=True	=Dynamic	=Coil	=4	=400	=28	[NULL]	[NULL]	[NULL]	[NULL]	=False	[NULL]	=11/21/2013 12:48:00	[NULL]	=False	=test@test.com	=True	=test@test.com	
=30319	=2388	=1142537	=2	=False	=False	=108.4000	=118.8040	=0	=0	=0	=0	[NULL]	[NULL]	=0	=0	[NULL]	=False	=False	=True	=False	[NULL]	=False	=True	=True	=Dynamic	=Item	=1	=300	=30	[NULL]	[NULL]	[NULL]	[NULL]	=False	[NULL]	=11/08/2013 13:21:00	[NULL]	=False	=test@test.com	=True	=test@test.com	
=30320	=2388	=1146615	=2	=False	=False	=5.6000	=20.9912	=0	=0	=20	=19	[NULL]	[NULL]	=11	=12	=0	=False	=False	=False	=True	=1150806	=False	=False	=True	=Dynamic	=Coil	=1	=300	=21	[NULL]	[NULL]	[NULL]	[NULL]	=False	[NULL]	=12/11/2013 08:47:00	[NULL]	=False	=test@test.com	=True	=test@test.com	
=30321	=2388	=1146618	=2	=False	=False	=67.7000	=85.1932	=0	=0	=15	=14	[NULL]	[NULL]	=8	=9	=0	=False	=False	=False	=True	=1150806	=False	=False	=True	=Dynamic	=Coil	=4	=400	=21	[NULL]	[NULL]	[NULL]	[NULL]	=False	[NULL]	=12/06/2013 11:15:00	[NULL]	=False	=test@test.com	=True	=test@test.com	
=30322	=2388	=1146624	=2	=False	=False	=1.0000	=10.8167	=0	=0	=20	=19	[NULL]	[NULL]	=11	=12	=0	=False	=False	=False	=True	=1150806	=False	=False	=True	=Dynamic	=Item	=1	=300	=21	[NULL]	[NULL]	[NULL]	[NULL]	=False	[NULL]	=12/11/2013 09:01:00	[NULL]	=False	=test@test.com	=True	=test@test.com	
=30323	=2388	=1146625	=2	=False	=False	=74.8500	=90.3456	=0	=0	=15	=14	[NULL]	[NULL]	=4	=5	=0	=False	=False	=False	=True	=1150806	=False	=False	=True	=Dynamic	=Item	=1	=300	=21	[NULL]	[NULL]	[NULL]	[NULL]	=False	[NULL]	=12/06/2013 11:49:00	[NULL]	=False	=test@test.com	=True	=test@test.com	
=30324	=2388	=1146632	=2	=False	=False	=127.2000	=143.4584	=0	=0	=13	=12	[NULL]	[NULL]	=5	=6	=0	=False	=False	=False	=True	=1150806	=False	=False	=True	=Dynamic	=Item	=1	=400	=28	[NULL]	[NULL]	[NULL]	[NULL]	=False	[NULL]	=11/27/2013 12:24:00	[NULL]	=False	=test@test.com	=True	=test@test.com	
=30325	=2388	=1150578	=2	=False	=False	=114.3000	=126.9518	=1	=1	=11	=10	[NULL]	[NULL]	=8	=9	=0	=False	=False	=False	=True	=1150806	=False	=False	=True	=Dynamic	=Coil	=4	=400	=21	[NULL]	[NULL]	[NULL]	[NULL]	=False	[NULL]	=12/02/2013 11:57:00	[NULL]	=False	=test@test.com	=True	=test@test.com	
=30326	=2388	=1150806	=2	=False	=False	=33.0000	=43.5118	=6	=7	=8	=7	[NULL]	[NULL]	=0	=0	[NULL]	=False	=True	=False	=False	[NULL]	=False	=False	=True	=Dynamic	=Coil	=4	=175	=14	[NULL]	[NULL]	[NULL]	[NULL]	=False	[NULL]	=12/06/2013 10:54:00	[NULL]	=False	=test@test.com	=True	=test@test.com	
=30327	=2388	=1151863	=2	=False	=False	=45.5000	=63.6237	=1	=1	=19	=18	[NULL]	[NULL]	=5	=6	=0	=False	=False	=False	=True	=1047404	=False	=False	=True	=Dynamic	=Item	=4	=175	=21	[NULL]	[NULL]	[NULL]	[NULL]	=False	[NULL]	=12/10/2013 07:49:00	[NULL]	=False	=test@test.com	=True	=test@test.com	
=30328	=2388	=1157681	=2	=False	=False	=139.3000	=176.9617	=1	=4	=18	=17	[NULL]	[NULL]	=0	=1	[NULL]	=False	=True	=False	=False	[NULL]	=False	=False	=True	=Dynamic	=Item	=4	=200	=21	[NULL]	[NULL]	[NULL]	[NULL]	=False	[NULL]	=12/09/2013 11:31:00	[NULL]	=False	=test@test.com	=True	=test@test.com	
=30329	=2388	=1157781	=2	=False	=False	=1.0000	=1.0000	=0	=0	[NULL]	[NULL]	[NULL]	[NULL]	=0	=1	[NULL]	=False	=False	=False	=False	[NULL]	=False	=False	=False	=Static	[NULL]	[NULL]	[NULL]	[NULL]	[NULL]	[NULL]	[NULL]	[NULL]	=True	=12/13/2013 00:00:00	=05/13/2013 12:28:00	[NULL]	=False	=test@test.com	=True	=test@test.com	
=30330	=2388	=1174711	=2	=False	=False	=110.0500	=116.1711	=5	=5	=7	=6	[NULL]	[NULL]	=0	=0	[NULL]	=False	=True	=False	=False	[NULL]	=False	=False	=True	=Dynamic	=Item	=4	=200	=28	[NULL]	[NULL]	[NULL]	[NULL]	=False	[NULL]	=11/21/2013 12:04:00	[NULL]	=False	=test@test.com	=True	=test@test.com	
=30331	=2388	=1174752	=2	=False	=False	=32.4500	=36.2211	=4	=4	=20	=19	[NULL]	[NULL]	=0	=0	[NULL]	=False	=True	=False	=False	[NULL]	=False	=True	=True	=Dynamic	=Coil	=4	=250	=28	[NULL]	[NULL]	[NULL]	[NULL]	=False	[NULL]	=12/04/2013 07:06:00	[NULL]	=False	=test@test.com	=True	=test@test.com	
=30332	=2388	=1174771	=2	=False	=False	=50.0000	=56.8738	=3	=3	=19	=18	[NULL]	[NULL]	=2	=3	=1	=False	=False	=False	=True	=1174961	=False	=False	=True	=Dynamic	=Item	=4	=200	=28	[NULL]	[NULL]	[NULL]	[NULL]	=False	[NULL]	=12/03/2013 06:36:00	[NULL]	=False	=test@test.com	=True	=test@test.com	
=30333	=2388	=1174955	=2	=False	=False	=73.8500	=84.2206	=1	=1	=25	=24	[NULL]	[NULL]	=6	=7	=0	=False	=False	=False	=True	=1174752	=False	=False	=True	=Dynamic	=Item	=4	=250	=28	[NULL]	[NULL]	[NULL]	[NULL]	=True	[NULL]	=12/09/2013 08:53:00	[NULL]	=False	=test@test.com	=True	=test@test.com	
=30334	=2388	=1174961	=2	=False	=False	=58.0000	=63.1454	=0	=0	=1	=0	[NULL]	[NULL]	=0	=1	[NULL]	=False	=False	=True	=False	[NULL]	=False	=False	=True	=Dynamic	=Item	=1	=200	=21	[NULL]	[NULL]	[NULL]	[NULL]	=False	[NULL]	=11/22/2013 05:48:00	[NULL]	=False	=test@test.com	=True	=test@test.com	
=30335	=2388	=1192844	=2	=False	=False	=234.0000	=248.7084	=2	=2	=0	=0	[NULL]	[NULL]	=0	=0	[NULL]	=True	=True	=True	=False	[NULL]	=False	=False	=True	=Dynamic	=Item	=1	=200	=21	[NULL]	[NULL]	[NULL]	[NULL]	=False	[NULL]	=11/06/2013 10:36:00	[NULL]	=False	=test@test.com	=True	=test@test.com	
=30336	=2388	=1192845	=2	=False	=False	=369.7500	=377.2500	=0	=5	=0	=0	[NULL]	[NULL]	=0	=0	[NULL]	=True	=True	=True	=False	[NULL]	=False	=True	=True	=Dynamic	=Coil	=1	=350	=21	[NULL]	[NULL]	[NULL]	[NULL]	=True	[NULL]	=11/05/2013 22:50:00	[NULL]	=False	=test@test.com	=True	=test@test.com	
=30337	=2388	=1192850	=2	=False	=False	=0.0000	=0.0000	=3	=3	=5	=4	[NULL]	[NULL]	=0	=0	[NULL]	=False	=True	=False	=False	[NULL]	=False	=False	=True	=Dynamic	=Item	=1	=300	=21	[NULL]	[NULL]	[NULL]	[NULL]	=True	[NULL]	=11/26/2013 07:00:00	[NULL]	=False	=test@test.com	=True	=test@test.com	
=30338	=2388	=1192851	=2	=False	=False	=0.0000	=0.0000	=51	=51	=0	=0	[NULL]	[NULL]	=0	=0	[NULL]	=False	=True	=True	=False	[NULL]	=False	=False	=True	=Dynamic	=Coil	=1	=300	=21	[NULL]	[NULL]	[NULL]	[NULL]	=True	[NULL]	=10/08/2013 08:00:00	[NULL]	=False	=test@test.com	=True	=test@test.com	
=30339	=2388	=1192852	=2	=False	=False	=0.0000	=0.0000	=7	=7	=0	=0	[NULL]	[NULL]	=0	=0	[NULL]	=False	=True	=True	=False	[NULL]	=False	=False	=True	=Dynamic	=Item	=1	=300	=21	[NULL]	[NULL]	[NULL]	[NULL]	=True	[NULL]	=10/08/2013 08:00:00	[NULL]	=False	=test@test.com	=True	=test@test.com	
=30340	=2388	=999949	=2	=False	=True	=3.7500	=3.7500	=0	=0	=18	=17	[NULL]	[NULL]	=17	=18	[NULL]	=False	=False	=False	=False	[NULL]	=False	=True	=True	=Dynamic	=Item	=1	[NULL]	=21	[NULL]	[NULL]	[NULL]	[NULL]	=True	[NULL]	=12/09/2013 10:08:00	[NULL]	=False	[NULL]	[NULL]	=test@test.com	
=30341	=2388	=999950	=2	=False	=True	=3.7500	=3.7500	=0	=0	[NULL]	[NULL]	[NULL]	[NULL]	=3	=4	[NULL]	=False	=False	=False	=False	[NULL]	=False	=True	=True	=Static	[NULL]	[NULL]	[NULL]	[NULL]	[NULL]	[NULL]	[NULL]	[NULL]	=True	=12/16/2013 00:00:00	=12/09/2013 09:53:00	[NULL]	=False	[NULL]	[NULL]	=test@test.com	
=30342	=2389	=999945	=2	=False	=False	=0.0000	=0.0000	=0	=0	[NULL]	[NULL]	[NULL]	[NULL]	=0	=4	[NULL]	=False	=False	=False	=False	[NULL]	=False	=False	=False	=Static	[NULL]	[NULL]	[NULL]	[NULL]	[NULL]	[NULL]	[NULL]	[NULL]	=False	=12/16/2013 00:00:00	[NULL]	[NULL]	=False	=test@test.com	=True	=test@test.com	
=30343	=2389	=999950	=2	=False	=False	=3.7500	=3.7500	=0	=0	[NULL]	[NULL]	[NULL]	[NULL]	=0	=4	[NULL]	=False	=False	=False	=False	[NULL]	=False	=True	=True	=Static	[NULL]	[NULL]	[NULL]	[NULL]	[NULL]	[NULL]	[NULL]	[NULL]	=True	=12/16/2013 00:00:00	=12/09/2013 09:53:00	[NULL]	=False	=test@test.com	=True	=test@test.com	
=30344	=2389	=999955	=2	=False	=False	=0.0000	=0.0000	=0	=1	=5	=1	[NULL]	[NULL]	=1	=5	=2	=False	=False	=False	=True	=999976	=False	=False	=True	=Dynamic	=Item	=3	=200	=7	[NULL]	[NULL]	[NULL]	[NULL]	=False	[NULL]	=12/10/2013 08:36:00	[NULL]	=False	=test@test.com	=True	=test@test.com	
=30345	=2389	=999963	=2	=False	=False	=0.0000	=0.0000	=0	=0	[NULL]	[NULL]	[NULL]	[NULL]	=0	=4	[NULL]	=False	=False	=False	=False	[NULL]	=False	=False	=True	=Static	[NULL]	[NULL]	[NULL]	[NULL]	[NULL]	[NULL]	[NULL]	[NULL]	=False	=12/16/2013 00:00:00	=12/11/2013 08:00:00	[NULL]	=False	=test@test.com	=True	=test@test.com	
=30346	=2389	=999971	=2	=False	=False	=0.0000	=0.0000	=0	=1	=15	=11	[NULL]	[NULL]	=0	=2	[NULL]	=False	=True	=False	=False	[NULL]	=False	=False	=True	=Dynamic	=Item	=1	=250	=21	[NULL]	[NULL]	[NULL]	[NULL]	=False	[NULL]	=12/06/2013 12:49:00	[NULL]	=False	=test@test.com	=True	=test@test.com	
=30347	=2389	=999972	=2	=False	=False	=0.0000	=0.0000	=0	=0	=20	=16	[NULL]	[NULL]	=2	=6	=2	=False	=False	=False	=True	=999971	=False	=False	=True	=Dynamic	=Coil	=1	=250	=21	[NULL]	[NULL]	[NULL]	[NULL]	=False	[NULL]	=12/11/2013 10:42:00	[NULL]	=False	=test@test.com	=True	=test@test.com	
=30348	=2389	=999974	=2	=False	=False	=0.0000	=0.0000	=0	=0	=15	=11	[NULL]	[NULL]	=4	=8	=2	=False	=False	=False	=True	=999971	=False	=False	=True	=Dynamic	=Item	=1	=250	=21	[NULL]	[NULL]	[NULL]	[NULL]	=False	[NULL]	=12/06/2013 12:37:00	[NULL]	=False	=test@test.com	=True	=test@test.com	
=30349	=2389	=999975	=2	=False	=False	=0.0000	=0.0000	=0	=0	=19	=15	[NULL]	[NULL]	=2	=6	=2	=False	=False	=False	=True	=999971	=False	=False	=True	=Dynamic	=Coil	=1	=250	=21	[NULL]	[NULL]	[NULL]	[NULL]	=False	[NULL]	=12/10/2013 06:03:00	[NULL]	=False	=test@test.com	=True	=test@test.com	
=30350	=2389	=999976	=2	=False	=False	=0.0000	=0.0000	=0	=1	=26	=22	[NULL]	[NULL]	=0	=2	[NULL]	=False	=True	=False	=False	[NULL]	=False	=False	=True	=Dynamic	=Item	=1	=250	=28	[NULL]	[NULL]	[NULL]	[NULL]	=False	[NULL]	=12/10/2013 08:22:00	[NULL]	=False	=test@test.com	=True	=test@test.com	
=30351	=2389	=999977	=2	=False	=False	=0.0000	=0.0000	=0	=0	=20	=16	[NULL]	[NULL]	=4	=8	=2	=False	=False	=False	=True	=999971	=False	=False	=True	=Dynamic	=Item	=1	=250	=21	[NULL]	[NULL]	[NULL]	[NULL]	=False	[NULL]	=12/11/2013 11:07:00	[NULL]	=False	=test@test.com	=True	=test@test.com	
=30352	=2389	=999985	=2	=False	=False	=59.8000	=75.2304	=1	=1	=4	=0	[NULL]	[NULL]	=0	=4	[NULL]	=False	=False	=True	=False	[NULL]	=False	=True	=True	=Dynamic	=Item	=4	=300	=21	[NULL]	[NULL]	[NULL]	[NULL]	=False	[NULL]	=11/25/2013 09:52:00	[NULL]	=False	=test@test.com	=True	=test@test.com	
=30353	=2389	=999986	=2	=False	=False	=61.8000	=81.4337	=1	=2	=13	=9	[NULL]	[NULL]	=4	=8	=4	=False	=False	=False	=True	=999985	=False	=False	=True	=Dynamic	=Item	=4	=300	=21	[NULL]	[NULL]	[NULL]	[NULL]	=False	[NULL]	=12/04/2013 08:40:00	[NULL]	=False	=test@test.com	=True	=test@test.com	
=30354	=2389	=999987	=2	=False	=False	=11.5000	=22.3831	=0	=0	=26	=22	[NULL]	[NULL]	=11	=15	=4	=False	=False	=False	=True	=999985	=False	=True	=True	=Dynamic	=Coil	=1	=300	=28	[NULL]	[NULL]	[NULL]	[NULL]	=False	[NULL]	=12/10/2013 09:42:00	[NULL]	=False	=test@test.com	=True	=test@test.com	
