Id	ScheduleId	MachineId	DriverUserId	Deleted	UserSelected	CurrentSalesAmount	ProjectedSalesAmount	CurrentDepletedQuantity	ProjectedDepletedQuantity	CurrentDaysToMaxInterval	ProjectedDaysToMaxInterval	CurrentSalesQuantity	ProjectedSalesQuantity	DaysToService	DaysToServiceFromRestock	LeadMachineDaysToServiceFromRestock	CashTriggered	DepletionTriggered	ServiceIntervalTriggered	LeadMachineTriggered	LeadMachineId	SaleQuantityLimitTriggered	IsInventoryNeeded	IsCollectionNeeded	ScheduleType	DynamicDepletionType	DynamicDepletionLimit	DynamicMaxAmount	DynamicMaxServiceIntervalInDays	DynamicSaleQuantityLimit	DynamicSaleQuantityLimitCoilName	StaticMaxServiceIntervalInDays	StaticMaxServiceIntervalFlexibilityInDays	BackForecasted	NextWeeklyScheduleDateOnly	LastRestockDateTime	MovedFromScheduleMachineId	MoveToNextSchedule	UpdatedBy	IsRecentUpdatedDateTime	CreatedBy	
=30283	=2387	=1047417	[NULL]	=False	=True	=22.0000	=40.6327	=0	=0	=19	=18	[NULL]	[NULL]	=12	=13	[NULL]	=False	=False	=False	=False	[NULL]	=False	=False	=True	=Dynamic	=Coil	=1	=400	=21	[NULL]	[NULL]	[NULL]	[NULL]	=False	[NULL]	=12/10/2013 10:18:00	[NULL]	=False	[NULL]	[NULL]	=test@test.com	
=30284	=2387	=1047418	[NULL]	=False	=True	=18.6000	=34.3701	=0	=0	=19	=18	[NULL]	[NULL]	=12	=13	[NULL]	=False	=False	=False	=False	[NULL]	=False	=False	=True	=Dynamic	=Item	=4	=400	=21	[NULL]	[NULL]	[NULL]	[NULL]	=False	[NULL]	=12/10/2013 10:46:00	[NULL]	=False	[NULL]	[NULL]	=test@test.com	
=30285	=2387	=1137192	[NULL]	=False	=True	=43.2000	=48.7251	=2	=2	=20	=19	[NULL]	[NULL]	=7	=8	[NULL]	=False	=False	=False	=False	[NULL]	=False	=False	=True	=Dynamic	=Coil	=4	=300	=28	[NULL]	[NULL]	[NULL]	[NULL]	=False	[NULL]	=12/04/2013 09:18:00	[NULL]	=False	[NULL]	[NULL]	=test@test.com	
=30286	=2387	=1137203	[NULL]	=False	=True	=57.3000	=61.7069	=2	=2	=11	=10	[NULL]	[NULL]	=8	=9	[NULL]	=False	=False	=False	=False	[NULL]	=False	=False	=True	=Dynamic	=Item	=5	=400	=31	[NULL]	[NULL]	[NULL]	[NULL]	=False	[NULL]	=11/22/2013 09:39:00	[NULL]	=False	[NULL]	[NULL]	=test@test.com	
=30287	=2387	=1142313	[NULL]	=False	=True	=0.0000	=0.0000	=0	=0	=28	=27	[NULL]	[NULL]	=5	=6	[NULL]	=False	=False	=False	=False	[NULL]	=False	=False	=True	=Dynamic	=Coil	=1	[NULL]	=30	[NULL]	[NULL]	[NULL]	[NULL]	=False	[NULL]	=12/10/2013 06:15:00	[NULL]	=False	[NULL]	[NULL]	=test@test.com	
=30288	=2387	=1142325	[NULL]	=False	=True	=91.3000	=102.6134	=0	=0	=23	=22	[NULL]	[NULL]	=8	=9	[NULL]	=False	=False	=False	=False	[NULL]	=False	=False	=True	=Dynamic	=Coil	=4	=400	=31	[NULL]	[NULL]	[NULL]	[NULL]	=False	[NULL]	=12/04/2013 08:21:00	[NULL]	=False	[NULL]	[NULL]	=test@test.com	
=30289	=2387	=1142328	[NULL]	=False	=True	=12.3000	=30.1620	=0	=0	=27	=26	[NULL]	[NULL]	=9	=10	[NULL]	=False	=False	=False	=False	[NULL]	=False	=False	=True	=Dynamic	=Coil	=4	=400	=28	[NULL]	[NULL]	[NULL]	[NULL]	=False	[NULL]	=12/11/2013 07:36:00	[NULL]	=False	[NULL]	[NULL]	=test@test.com	
=30290	=2387	=1142374	[NULL]	=False	=True	=94.9000	=115.0166	=3	=3	=21	=20	[NULL]	[NULL]	=4	=5	[NULL]	=False	=False	=False	=False	[NULL]	=False	=False	=True	=Dynamic	=Item	=4	=400	=28	[NULL]	[NULL]	[NULL]	[NULL]	=False	[NULL]	=12/05/2013 10:58:00	[NULL]	=False	[NULL]	[NULL]	=test@test.com	
=30291	=2387	=1142376	[NULL]	=False	=True	=9.0000	=15.3332	=0	=0	=28	=27	[NULL]	[NULL]	=8	=9	[NULL]	=False	=False	=False	=False	[NULL]	=False	=False	=True	=Dynamic	=Coil	=1	=400	=30	[NULL]	[NULL]	[NULL]	[NULL]	=False	[NULL]	=12/10/2013 07:08:00	[NULL]	=False	[NULL]	[NULL]	=test@test.com	
=30292	=2387	=1142536	[NULL]	=False	=True	=19.2500	=26.7342	=0	=0	=34	=33	[NULL]	[NULL]	=14	=15	[NULL]	=False	=False	=False	=False	[NULL]	=False	=False	=True	=Dynamic	=Item	=1	=200	=37	[NULL]	[NULL]	[NULL]	[NULL]	=False	[NULL]	=12/09/2013 12:55:00	[NULL]	=False	[NULL]	[NULL]	=test@test.com	
=30293	=2387	=1146614	[NULL]	=False	=True	=77.2500	=86.3720	=0	=0	=18	=17	[NULL]	[NULL]	=17	=18	[NULL]	=False	=False	=False	=False	[NULL]	=False	=False	=True	=Dynamic	=Item	=1	=300	=28	[NULL]	[NULL]	[NULL]	[NULL]	=False	[NULL]	=12/02/2013 11:10:00	[NULL]	=False	[NULL]	[NULL]	=test@test.com	
=30294	=2387	=1146627	[NULL]	=False	=True	=5.6000	=24.3397	=1	=1	=20	=19	[NULL]	[NULL]	=12	=13	[NULL]	=False	=False	=False	=False	[NULL]	=False	=False	=True	=Dynamic	=Coil	=4	=400	=21	[NULL]	[NULL]	[NULL]	[NULL]	=False	[NULL]	=12/11/2013 09:22:00	[NULL]	=False	[NULL]	[NULL]	=test@test.com	
=30295	=2387	=1146935	[NULL]	=False	=True	=0.0000	=0.0000	=0	=0	=24	=23	[NULL]	[NULL]	=7	=8	[NULL]	=False	=False	=False	=False	[NULL]	=False	=False	=True	=Dynamic	=Item	=1	=400	=30	[NULL]	[NULL]	[NULL]	[NULL]	=False	[NULL]	=12/06/2013 13:10:00	[NULL]	=False	[NULL]	[NULL]	=test@test.com	
=30296	=2387	=1148758	[NULL]	=False	=True	=48.4000	=53.2809	=0	=0	=35	=34	[NULL]	[NULL]	=18	=19	[NULL]	=False	=False	=False	=False	[NULL]	=False	=False	=True	=Dynamic	=Item	=1	=400	=45	[NULL]	[NULL]	[NULL]	[NULL]	=False	[NULL]	=12/02/2013 11:29:00	[NULL]	=False	[NULL]	[NULL]	=test@test.com	
=30297	=2387	=1150590	[NULL]	=False	=True	=61.7500	=76.1259	=0	=0	=14	=13	[NULL]	[NULL]	=9	=10	[NULL]	=False	=False	=False	=False	[NULL]	=False	=False	=True	=Dynamic	=Coil	=1	=300	=21	[NULL]	[NULL]	[NULL]	[NULL]	=False	[NULL]	=12/05/2013 12:20:00	[NULL]	=False	[NULL]	[NULL]	=test@test.com	
=30298	=2387	=1150618	[NULL]	=False	=True	=30.6500	=46.8423	=0	=0	=18	=17	[NULL]	[NULL]	=12	=13	[NULL]	=False	=False	=False	=False	[NULL]	=False	=False	=True	=Dynamic	=Item	=4	=400	=21	[NULL]	[NULL]	[NULL]	[NULL]	=False	[NULL]	=12/09/2013 13:14:00	[NULL]	=False	[NULL]	[NULL]	=test@test.com	
=30299	=2387	=1150790	[NULL]	=False	=True	=39.7500	=48.7931	=0	=0	=14	=13	[NULL]	[NULL]	=13	=14	[NULL]	=False	=False	=False	=False	[NULL]	=False	=False	=True	=Dynamic	=Item	=1	=400	=21	[NULL]	[NULL]	[NULL]	[NULL]	=False	[NULL]	=12/05/2013 12:34:00	[NULL]	=False	[NULL]	[NULL]	=test@test.com	
=30300	=2387	=1150816	[NULL]	=False	=True	=33.8500	=46.9197	=0	=0	=25	=24	[NULL]	[NULL]	=12	=13	[NULL]	=False	=False	=False	=False	[NULL]	=False	=False	=True	=Dynamic	=Item	=4	=200	=28	[NULL]	[NULL]	[NULL]	[NULL]	=False	[NULL]	=12/09/2013 12:48:00	[NULL]	=False	[NULL]	[NULL]	=test@test.com	
=30301	=2387	=1150820	[NULL]	=False	=True	=2.8000	=9.2402	=0	=0	=27	=26	[NULL]	[NULL]	=21	=22	[NULL]	=False	=False	=False	=False	[NULL]	=False	=False	=True	=Dynamic	=Item	=1	=250	=28	[NULL]	[NULL]	[NULL]	[NULL]	=False	[NULL]	=12/11/2013 12:54:00	[NULL]	=False	[NULL]	[NULL]	=test@test.com	
=30302	=2387	=1157588	[NULL]	=False	=True	=1.8000	=11.2224	=0	=0	=27	=26	[NULL]	[NULL]	=20	=21	[NULL]	=False	=False	=False	=False	[NULL]	=False	=False	=True	=Dynamic	=Item	=4	=300	=28	[NULL]	[NULL]	[NULL]	[NULL]	=False	[NULL]	=12/11/2013 11:53:00	[NULL]	=False	[NULL]	[NULL]	=test@test.com	
=30303	=2387	=1157802	[NULL]	=False	=True	=0.0000	=0.0000	=0	=0	[NULL]	[NULL]	[NULL]	[NULL]	=1	=2	[NULL]	=False	=False	=False	=False	[NULL]	=False	=True	=True	=Interval	[NULL]	[NULL]	[NULL]	[NULL]	[NULL]	[NULL]	=3	=1	=False	[NULL]	=12/11/2013 08:34:00	[NULL]	=False	[NULL]	[NULL]	=test@test.com	
=30304	=2387	=1171112	[NULL]	=False	=True	=98.5000	=117.3185	=0	=1	=15	=14	[NULL]	[NULL]	=5	=6	[NULL]	=False	=False	=False	=False	[NULL]	=False	=False	=True	=Dynamic	=Item	=4	=300	=21	[NULL]	[NULL]	[NULL]	[NULL]	=True	[NULL]	=12/06/2013 10:00:00	[NULL]	=False	[NULL]	[NULL]	=test@test.com	
=30305	=2387	=1171504	[NULL]	=False	=True	=44.6500	=64.1121	=0	=0	=18	=17	[NULL]	[NULL]	=15	=16	[NULL]	=False	=False	=False	=False	[NULL]	=False	=False	=True	=Dynamic	=Item	=4	=300	=21	[NULL]	[NULL]	[NULL]	[NULL]	=False	[NULL]	=12/09/2013 09:14:00	[NULL]	=False	[NULL]	[NULL]	=test@test.com	
=30306	=2387	=1171552	[NULL]	=False	=True	=96.4000	=106.1089	=0	=0	=6	=5	[NULL]	[NULL]	=5	=6	[NULL]	=False	=False	=False	=False	[NULL]	=False	=False	=True	=Dynamic	=Item	=1	=300	=28	[NULL]	[NULL]	[NULL]	[NULL]	=False	[NULL]	=11/20/2013 08:19:00	[NULL]	=False	[NULL]	[NULL]	=test@test.com	
=30307	=2387	=1174738	[NULL]	=False	=True	=6.0000	=6.0000	=0	=0	[NULL]	[NULL]	[NULL]	[NULL]	=3	=4	[NULL]	=False	=False	=False	=False	[NULL]	=False	=False	=True	=Static	[NULL]	[NULL]	[NULL]	[NULL]	[NULL]	[NULL]	[NULL]	[NULL]	=True	=12/16/2013 00:00:00	=12/09/2013 10:23:00	[NULL]	=False	[NULL]	[NULL]	=test@test.com	
=30308	=2387	=1176067	[NULL]	=False	=True	=50.7000	=59.0166	=1	=1	=21	=20	[NULL]	[NULL]	=11	=12	[NULL]	=False	=False	=False	=False	[NULL]	=False	=False	=True	=Dynamic	=Item	=4	=200	=28	[NULL]	[NULL]	[NULL]	[NULL]	=False	[NULL]	=12/05/2013 11:32:00	[NULL]	=False	[NULL]	[NULL]	=test@test.com	
=30309	=2387	=1181967	[NULL]	=False	=True	=49.5000	=62.9773	=0	=0	=25	=24	[NULL]	[NULL]	=8	=9	[NULL]	=False	=False	=False	=False	[NULL]	=False	=False	=True	=Dynamic	=Coil	=1	=200	=28	[NULL]	[NULL]	[NULL]	[NULL]	=False	[NULL]	=12/09/2013 08:38:00	[NULL]	=False	[NULL]	[NULL]	=test@test.com	
=30310	=2387	=1182012	[NULL]	=False	=True	=58.0000	=65.3121	=1	=1	=18	=17	[NULL]	[NULL]	=5	=6	[NULL]	=False	=False	=False	=False	[NULL]	=False	=False	=True	=Dynamic	=Coil	=4	=200	=28	[NULL]	[NULL]	[NULL]	[NULL]	=False	[NULL]	=12/02/2013 12:55:00	[NULL]	=False	[NULL]	[NULL]	=test@test.com	
=30311	=2387	=1182033	[NULL]	=False	=True	=52.7500	=58.6876	=0	=0	=12	=11	[NULL]	[NULL]	=1	=2	[NULL]	=False	=False	=False	=False	[NULL]	=False	=False	=True	=Dynamic	=Coil	=1	=200	=28	[NULL]	[NULL]	[NULL]	[NULL]	=False	[NULL]	=11/26/2013 09:08:00	[NULL]	=False	[NULL]	[NULL]	=test@test.com	
=30312	=2388	=999944	[NULL]	=False	=False	=0.0000	=0.0000	=0	=0	[NULL]	[NULL]	[NULL]	[NULL]	=0	=1	[NULL]	=False	=False	=False	=False	[NULL]	=False	=False	=False	=Static	[NULL]	[NULL]	[NULL]	[NULL]	[NULL]	[NULL]	[NULL]	[NULL]	=False	=12/13/2013 00:00:00	[NULL]	[NULL]	=False	=test@test.com	=True	=test@test.com	
=30313	=2388	=999958	[NULL]	=False	=False	=161.2500	=164.9753	=0	=1	=0	=0	[NULL]	[NULL]	=0	=0	[NULL]	=False	=True	=True	=False	[NULL]	=False	=False	=True	=Dynamic	=Item	=1	=250	=21	[NULL]	[NULL]	[NULL]	[NULL]	=True	[NULL]	=11/06/2013 10:17:00	[NULL]	=False	=test@test.com	=True	=test@test.com	
=30314	=2388	=999959	[NULL]	=False	=False	=110.7500	=116.4245	=0	=0	=0	=0	[NULL]	[NULL]	=0	=0	[NULL]	=False	=False	=True	=False	[NULL]	=False	=False	=True	=Dynamic	=Item	=1	=250	=21	[NULL]	[NULL]	[NULL]	[NULL]	=False	[NULL]	=11/06/2013 11:20:00	[NULL]	=False	=test@test.com	=True	=test@test.com	
=30315	=2388	=999963	[NULL]	=False	=False	=0.0000	=0.0000	=0	=0	[NULL]	[NULL]	[NULL]	[NULL]	=0	=1	[NULL]	=False	=False	=False	=False	[NULL]	=False	=False	=True	=Static	[NULL]	[NULL]	[NULL]	[NULL]	[NULL]	[NULL]	[NULL]	[NULL]	=False	=12/13/2013 00:00:00	=12/11/2013 08:00:00	[NULL]	=False	=test@test.com	=True	=test@test.com	
=30316	=2388	=1011865	[NULL]	=False	=False	=31.3000	=35.1315	=1	=1	=8	=7	[NULL]	[NULL]	=7	=8	=0	=False	=False	=False	=True	=1174752	=False	=True	=True	=Dynamic	=Item	=4	=250	=28	[NULL]	[NULL]	[NULL]	[NULL]	=False	[NULL]	=11/22/2013 10:49:00	[NULL]	=False	=test@test.com	=True	=test@test.com	
=30317	=2388	=1027917	[NULL]	=False	=False	=59.9500	=70.2172	=1	=1	=22	=21	[NULL]	[NULL]	=6	=7	=0	=False	=False	=False	=True	=1028312	=False	=False	=True	=Dynamic	=Coil	=4	=400	=30	[NULL]	[NULL]	[NULL]	[NULL]	=False	[NULL]	=12/04/2013 11:52:00	[NULL]	=False	=test@test.com	=True	=test@test.com	
=30318	=2388	=1027978	[NULL]	=False	=False	=60.5000	=87.8183	=0	=0	=28	=27	[NULL]	[NULL]	=5	=6	=0	=False	=False	=False	=True	=1047404	=False	=False	=True	=Dynamic	=Item	=1	=400	=31	[NULL]	[NULL]	[NULL]	[NULL]	=False	[NULL]	=12/09/2013 09:38:00	[NULL]	=False	=test@test.com	=True	=test@test.com	
=30319	=2388	=1028312	[NULL]	=False	=False	=88.4000	=98.0613	=1	=1	=30	=29	[NULL]	[NULL]	=0	=0	[NULL]	=False	=True	=False	=False	[NULL]	=False	=False	=True	=Dynamic	=Item	=1	=400	=45	[NULL]	[NULL]	[NULL]	[NULL]	=False	[NULL]	=11/27/2013 11:03:00	[NULL]	=False	=test@test.com	=True	=test@test.com	
=30320	=2388	=1047404	[NULL]	=False	=False	=124.1000	=144.1954	=5	=5	=15	=14	[NULL]	[NULL]	=0	=0	[NULL]	=False	=True	=False	=False	[NULL]	=False	=True	=True	=Dynamic	=Item	=4	=400	=21	[NULL]	[NULL]	[NULL]	[NULL]	=False	[NULL]	=12/06/2013 08:18:00	[NULL]	=False	=test@test.com	=True	=test@test.com	
=30321	=2388	=1047423	[NULL]	=False	=False	=64.0000	=88.4091	=0	=0	=18	=17	[NULL]	[NULL]	=5	=6	=0	=False	=False	=False	=True	=1047404	=False	=True	=True	=Dynamic	=Item	=1	=250	=21	[NULL]	[NULL]	[NULL]	[NULL]	=False	[NULL]	=12/09/2013 09:50:00	[NULL]	=False	=test@test.com	=True	=test@test.com	
=30322	=2388	=1047474	[NULL]	=False	=False	=104.0500	=130.8083	=0	=0	=15	=14	[NULL]	[NULL]	=4	=5	=0	=False	=False	=False	=True	=1047404	=False	=True	=True	=Dynamic	=Coil	=4	=400	=21	[NULL]	[NULL]	[NULL]	[NULL]	=False	[NULL]	=12/06/2013 09:14:00	[NULL]	=False	=test@test.com	=True	=test@test.com	
=30323	=2388	=1047477	[NULL]	=False	=False	=68.0000	=76.1318	=0	=0	=43	=42	[NULL]	[NULL]	=8	=9	=0	=False	=False	=False	=True	=1047478	=False	=False	=True	=Dynamic	=Coil	=1	=400	=60	[NULL]	[NULL]	[NULL]	[NULL]	=False	[NULL]	=11/25/2013 11:52:00	[NULL]	=False	=test@test.com	=True	=test@test.com	
=30324	=2388	=1047478	[NULL]	=False	=False	=84.6500	=89.8319	=4	=5	=14	=13	[NULL]	[NULL]	=0	=0	[NULL]	=False	=True	=False	=False	[NULL]	=False	=False	=True	=Dynamic	=Item	=4	=400	=31	[NULL]	[NULL]	[NULL]	[NULL]	=True	[NULL]	=11/25/2013 12:06:00	[NULL]	=False	=test@test.com	=True	=test@test.com	
=30325	=2388	=1047479	[NULL]	=False	=False	=172.9000	=202.6333	=4	=5	=14	=13	[NULL]	[NULL]	=0	=0	[NULL]	=False	=True	=False	=False	[NULL]	=False	=False	=True	=Dynamic	=Item	=4	=400	=21	[NULL]	[NULL]	[NULL]	[NULL]	=False	[NULL]	=12/05/2013 07:37:00	[NULL]	=False	=test@test.com	=True	=test@test.com	
=30326	=2388	=1114505	[NULL]	=False	=False	=117.8000	=143.9474	=0	=0	=14	=13	[NULL]	[NULL]	=6	=7	=0	=False	=False	=False	=True	=1047479	=False	=True	=True	=Dynamic	=Item	=4	=400	=21	[NULL]	[NULL]	[NULL]	[NULL]	=False	[NULL]	=12/05/2013 08:06:00	[NULL]	=False	=test@test.com	=True	=test@test.com	
=30327	=2388	=1114526	[NULL]	=False	=False	=142.5000	=175.4771	=0	=0	=14	=13	[NULL]	[NULL]	=4	=5	=0	=False	=False	=False	=True	=1047479	=False	=False	=True	=Dynamic	=Item	=1	=300	=21	[NULL]	[NULL]	[NULL]	[NULL]	=False	[NULL]	=12/05/2013 07:44:00	[NULL]	=False	=test@test.com	=True	=test@test.com	
=30328	=2388	=1114536	[NULL]	=False	=False	=79.9000	=87.6855	=0	=0	=7	=6	[NULL]	[NULL]	=6	=7	=0	=False	=False	=False	=True	=1142537	=False	=False	=True	=Dynamic	=Coil	=4	=400	=28	[NULL]	[NULL]	[NULL]	[NULL]	=False	[NULL]	=11/21/2013 12:48:00	[NULL]	=False	=test@test.com	=True	=test@test.com	
=30329	=2388	=1142537	[NULL]	=False	=False	=108.4000	=118.8040	=0	=0	=0	=0	[NULL]	[NULL]	=0	=0	[NULL]	=False	=False	=True	=False	[NULL]	=False	=True	=True	=Dynamic	=Item	=1	=300	=30	[NULL]	[NULL]	[NULL]	[NULL]	=False	[NULL]	=11/08/2013 13:21:00	[NULL]	=False	=test@test.com	=True	=test@test.com	
=30330	=2388	=1151863	[NULL]	=False	=False	=45.5000	=63.6237	=1	=1	=19	=18	[NULL]	[NULL]	=5	=6	=0	=False	=False	=False	=True	=1047404	=False	=False	=True	=Dynamic	=Item	=4	=175	=21	[NULL]	[NULL]	[NULL]	[NULL]	=False	[NULL]	=12/10/2013 07:49:00	[NULL]	=False	=test@test.com	=True	=test@test.com	
=30331	=2388	=1157781	[NULL]	=False	=False	=1.0000	=1.0000	=0	=0	[NULL]	[NULL]	[NULL]	[NULL]	=0	=1	[NULL]	=False	=False	=False	=False	[NULL]	=False	=False	=False	=Static	[NULL]	[NULL]	[NULL]	[NULL]	[NULL]	[NULL]	[NULL]	[NULL]	=True	=12/13/2013 00:00:00	=05/13/2013 12:28:00	[NULL]	=False	=test@test.com	=True	=test@test.com	
=30332	=2388	=1174752	[NULL]	=False	=False	=32.4500	=36.2211	=4	=4	=20	=19	[NULL]	[NULL]	=0	=0	[NULL]	=False	=True	=False	=False	[NULL]	=False	=True	=True	=Dynamic	=Coil	=4	=250	=28	[NULL]	[NULL]	[NULL]	[NULL]	=False	[NULL]	=12/04/2013 07:06:00	[NULL]	=False	=test@test.com	=True	=test@test.com	
=30333	=2388	=1174955	[NULL]	=False	=False	=73.8500	=84.2206	=1	=1	=25	=24	[NULL]	[NULL]	=6	=7	=0	=False	=False	=False	=True	=1174752	=False	=False	=True	=Dynamic	=Item	=4	=250	=28	[NULL]	[NULL]	[NULL]	[NULL]	=True	[NULL]	=12/09/2013 08:53:00	[NULL]	=False	=test@test.com	=True	=test@test.com	
=30334	=2388	=1192844	[NULL]	=False	=False	=234.0000	=248.7084	=2	=2	=0	=0	[NULL]	[NULL]	=0	=0	[NULL]	=True	=True	=True	=False	[NULL]	=False	=False	=True	=Dynamic	=Item	=1	=200	=21	[NULL]	[NULL]	[NULL]	[NULL]	=False	[NULL]	=11/06/2013 10:36:00	[NULL]	=False	=test@test.com	=True	=test@test.com	
=30335	=2388	=1192845	[NULL]	=False	=False	=369.7500	=377.2500	=0	=5	=0	=0	[NULL]	[NULL]	=0	=0	[NULL]	=True	=True	=True	=False	[NULL]	=False	=True	=True	=Dynamic	=Coil	=1	=350	=21	[NULL]	[NULL]	[NULL]	[NULL]	=True	[NULL]	=11/05/2013 22:50:00	[NULL]	=False	=test@test.com	=True	=test@test.com	
=30336	=2388	=1192850	[NULL]	=False	=False	=0.0000	=0.0000	=3	=3	=5	=4	[NULL]	[NULL]	=0	=0	[NULL]	=False	=True	=False	=False	[NULL]	=False	=False	=True	=Dynamic	=Item	=1	=300	=21	[NULL]	[NULL]	[NULL]	[NULL]	=True	[NULL]	=11/26/2013 07:00:00	[NULL]	=False	=test@test.com	=True	=test@test.com	
=30337	=2388	=1192851	[NULL]	=False	=False	=0.0000	=0.0000	=51	=51	=0	=0	[NULL]	[NULL]	=0	=0	[NULL]	=False	=True	=True	=False	[NULL]	=False	=False	=True	=Dynamic	=Coil	=1	=300	=21	[NULL]	[NULL]	[NULL]	[NULL]	=True	[NULL]	=10/08/2013 08:00:00	[NULL]	=False	=test@test.com	=True	=test@test.com	
=30338	=2388	=1192852	[NULL]	=False	=False	=0.0000	=0.0000	=7	=7	=0	=0	[NULL]	[NULL]	=0	=0	[NULL]	=False	=True	=True	=False	[NULL]	=False	=False	=True	=Dynamic	=Item	=1	=300	=21	[NULL]	[NULL]	[NULL]	[NULL]	=True	[NULL]	=10/08/2013 08:00:00	[NULL]	=False	=test@test.com	=True	=test@test.com	
=30339	=2388	=999945	[NULL]	=False	=True	=0.0000	=0.0000	=0	=0	[NULL]	[NULL]	[NULL]	[NULL]	=3	=4	[NULL]	=False	=False	=False	=False	[NULL]	=False	=False	=False	=Static	[NULL]	[NULL]	[NULL]	[NULL]	[NULL]	[NULL]	[NULL]	[NULL]	=False	=12/16/2013 00:00:00	[NULL]	[NULL]	=False	[NULL]	[NULL]	=test@test.com	
=30340	=2388	=999948	[NULL]	=False	=True	=0.0000	=0.0000	=0	=0	=8	=7	[NULL]	[NULL]	=4	=5	[NULL]	=False	=False	=False	=False	[NULL]	=False	=False	=True	=Dynamic	=Coil	=1	[NULL]	=10	[NULL]	[NULL]	[NULL]	[NULL]	=False	[NULL]	=12/10/2013 11:34:00	[NULL]	=False	[NULL]	[NULL]	=test@test.com	
=30341	=2388	=999951	[NULL]	=False	=True	=28.5000	=37.5683	=0	=0	=13	=12	[NULL]	[NULL]	=12	=13	[NULL]	=False	=False	=False	=False	[NULL]	=False	=False	=True	=Dynamic	=Coil	=1	=300	=21	[NULL]	[NULL]	[NULL]	[NULL]	=False	[NULL]	=12/04/2013 11:33:00	[NULL]	=False	[NULL]	[NULL]	=test@test.com	
=30342	=2388	=999952	[NULL]	=False	=True	=23.7000	=60.0910	=0	=0	=19	=18	[NULL]	[NULL]	=7	=8	[NULL]	=False	=False	=False	=False	[NULL]	=False	=False	=True	=Dynamic	=Item	=1	=250	=21	[NULL]	[NULL]	[NULL]	[NULL]	=False	[NULL]	=12/10/2013 12:39:00	[NULL]	=False	[NULL]	[NULL]	=test@test.com	
=30343	=2388	=999960	[NULL]	=False	=True	=8.9000	=16.6726	=0	=0	=26	=25	[NULL]	[NULL]	=16	=17	[NULL]	=False	=False	=False	=False	[NULL]	=False	=False	=True	=Dynamic	=Coil	=1	=250	=28	[NULL]	[NULL]	[NULL]	[NULL]	=False	[NULL]	=12/10/2013 13:53:00	[NULL]	=False	[NULL]	[NULL]	=test@test.com	
=30344	=2388	=999962	[NULL]	=False	=True	=89.3000	=105.3954	=0	=0	=12	=11	[NULL]	[NULL]	=9	=10	[NULL]	=False	=False	=False	=False	[NULL]	=False	=False	=True	=Dynamic	=Item	=1	=250	=21	[NULL]	[NULL]	[NULL]	[NULL]	=False	[NULL]	=12/03/2013 10:08:00	[NULL]	=False	[NULL]	[NULL]	=test@test.com	
=30345	=2388	=999964	[NULL]	=False	=True	=35.0000	=47.1000	=0	=0	=22	=21	[NULL]	[NULL]	=13	=14	[NULL]	=False	=False	=False	=False	[NULL]	=False	=False	=True	=Dynamic	=Item	=1	=250	=28	[NULL]	[NULL]	[NULL]	[NULL]	=False	[NULL]	=12/06/2013 11:13:00	[NULL]	=False	[NULL]	[NULL]	=test@test.com	
=30346	=2388	=999982	[NULL]	=False	=True	=30.0000	=37.7394	=0	=0	=22	=21	[NULL]	[NULL]	=11	=12	[NULL]	=False	=False	=False	=False	[NULL]	=False	=False	=True	=Dynamic	=Item	=1	=250	=28	[NULL]	[NULL]	[NULL]	[NULL]	=False	[NULL]	=12/06/2013 10:26:00	[NULL]	=False	[NULL]	[NULL]	=test@test.com	
=30347	=2388	=999985	[NULL]	=False	=True	=59.8000	=66.8727	=1	=1	=4	=3	[NULL]	[NULL]	=3	=4	[NULL]	=False	=False	=False	=False	[NULL]	=False	=True	=True	=Dynamic	=Item	=4	=300	=21	[NULL]	[NULL]	[NULL]	[NULL]	=False	[NULL]	=11/25/2013 09:52:00	[NULL]	=False	[NULL]	[NULL]	=test@test.com	
=30348	=2388	=999986	[NULL]	=False	=True	=61.8000	=71.5617	=1	=1	=13	=12	[NULL]	[NULL]	=7	=8	[NULL]	=False	=False	=False	=False	[NULL]	=False	=False	=True	=Dynamic	=Item	=4	=300	=21	[NULL]	[NULL]	[NULL]	[NULL]	=False	[NULL]	=12/04/2013 08:40:00	[NULL]	=False	[NULL]	[NULL]	=test@test.com	
=30349	=2388	=999987	[NULL]	=False	=True	=11.5000	=17.0000	=0	=0	=26	=25	[NULL]	[NULL]	=14	=15	[NULL]	=False	=False	=False	=False	[NULL]	=False	=True	=True	=Dynamic	=Coil	=1	=300	=28	[NULL]	[NULL]	[NULL]	[NULL]	=False	[NULL]	=12/10/2013 09:42:00	[NULL]	=False	[NULL]	[NULL]	=test@test.com	
=30350	=2388	=999988	[NULL]	=False	=True	=19.5000	=22.2425	=0	=0	=20	=19	[NULL]	[NULL]	=19	=20	[NULL]	=False	=False	=False	=False	[NULL]	=False	=True	=True	=Dynamic	=Item	=1	=300	=28	[NULL]	[NULL]	[NULL]	[NULL]	=False	[NULL]	=12/04/2013 08:02:00	[NULL]	=False	[NULL]	[NULL]	=test@test.com	
