Id	WarehouseTransactionHistoryId	WarehouseId	ItemId	Active	ObservedQuantity	AdjustmentQuantity	FutureObservedAdjustmentQuantity	
=487	=12	=15	=168	=False	[NULL]	=-5	=0	
=488	=12	=15	=170	=False	[NULL]	=-6	=0	
=489	=12	=15	=171	=False	[NULL]	=-6	=0	
=490	=12	=15	=192	=False	[NULL]	=-480	=0	
=491	=12	=15	=212	=False	[NULL]	=-6	=0	
=492	=12	=15	=218	=False	[NULL]	=-2	=0	
=493	=12	=15	=287	=False	[NULL]	=-4	=0	
=494	=12	=15	=296	=False	[NULL]	=-11	=0	
=495	=12	=15	=492	=False	[NULL]	=-10	=0	
=496	=12	=15	=506	=False	[NULL]	=-6	=0	
=497	=12	=15	=563	=False	[NULL]	=-4	=0	
=498	=12	=15	=630	=False	[NULL]	=-4	=0	
=499	=12	=15	=636	=False	[NULL]	=-9	=0	
=500	=12	=15	=639	=False	[NULL]	=-2	=0	
=501	=12	=15	=666	=False	[NULL]	=-3	=0	
=502	=12	=15	=671	=False	[NULL]	=-4	=0	
=503	=12	=15	=677	=False	[NULL]	=-3	=0	
=504	=13	=12	=13	=False	[NULL]	=45	=0	
=505	=13	=12	=14	=False	[NULL]	=29	=0	
=506	=13	=12	=34	=False	[NULL]	=2	=0	
=507	=13	=12	=41	=False	[NULL]	=2	=0	
=508	=13	=12	=43	=False	[NULL]	=18	=0	
=509	=13	=12	=45	=False	[NULL]	=4	=0	
=510	=13	=12	=49	=False	[NULL]	=5	=0	
=511	=13	=12	=52	=False	[NULL]	=14	=0	
=512	=13	=12	=53	=False	[NULL]	=3	=0	
=513	=13	=12	=72	=False	[NULL]	=3	=0	
=514	=13	=12	=76	=False	[NULL]	=7	=0	
=515	=13	=12	=97	=False	[NULL]	=2	=0	
=516	=13	=12	=102	=False	[NULL]	=3	=0	
=517	=13	=12	=134	=False	[NULL]	=7	=0	
=518	=13	=12	=135	=False	[NULL]	=3	=0	
=519	=13	=12	=137	=False	[NULL]	=2	=0	
=520	=13	=12	=139	=False	[NULL]	=27	=0	
=521	=13	=12	=143	=False	[NULL]	=7	=0	
=522	=13	=12	=146	=False	[NULL]	=11	=0	
=523	=13	=12	=148	=False	[NULL]	=14	=0	
=524	=13	=12	=149	=False	[NULL]	=25	=0	
=525	=13	=12	=150	=False	[NULL]	=12	=0	
=526	=13	=12	=166	=False	[NULL]	=2	=0	
=527	=13	=12	=167	=False	[NULL]	=1	=0	
=528	=13	=12	=168	=False	[NULL]	=5	=0	
=529	=13	=12	=170	=False	[NULL]	=6	=0	
=530	=13	=12	=171	=False	[NULL]	=6	=0	
=531	=13	=12	=192	=False	[NULL]	=480	=0	
=532	=13	=12	=212	=False	[NULL]	=6	=0	
=533	=13	=12	=218	=False	[NULL]	=2	=0	
=534	=13	=12	=287	=False	[NULL]	=4	=0	
=535	=13	=12	=296	=False	[NULL]	=11	=0	
=536	=13	=12	=492	=False	[NULL]	=10	=0	
=537	=13	=12	=506	=False	[NULL]	=6	=0	
=538	=13	=12	=563	=False	[NULL]	=4	=0	
=539	=13	=12	=630	=False	[NULL]	=4	=0	
=540	=13	=12	=636	=False	[NULL]	=9	=0	
=541	=13	=12	=639	=False	[NULL]	=2	=0	
=542	=13	=12	=666	=False	[NULL]	=3	=0	
=543	=13	=12	=671	=False	[NULL]	=4	=0	
=544	=13	=12	=677	=False	[NULL]	=3	=0	
=545	=13	=15	=13	=False	[NULL]	=-45	=0	
=546	=13	=15	=14	=False	[NULL]	=-29	=0	
=547	=13	=15	=34	=False	[NULL]	=-2	=0	
=548	=13	=15	=41	=False	[NULL]	=-2	=0	
=549	=13	=15	=43	=False	[NULL]	=-18	=0	
=550	=13	=15	=45	=False	[NULL]	=-4	=0	
=551	=13	=15	=49	=False	[NULL]	=-5	=0	
=552	=13	=15	=52	=False	[NULL]	=-14	=0	
=553	=13	=15	=53	=False	[NULL]	=-3	=0	
=554	=13	=15	=72	=False	[NULL]	=-3	=0	
=555	=13	=15	=76	=False	[NULL]	=-7	=0	
=556	=13	=15	=97	=False	[NULL]	=-2	=0	
=557	=13	=15	=102	=False	[NULL]	=-3	=0	
=558	=13	=15	=134	=False	[NULL]	=-7	=0	
=559	=13	=15	=135	=False	[NULL]	=-3	=0	
=560	=13	=15	=137	=False	[NULL]	=-2	=0	
=561	=13	=15	=139	=False	[NULL]	=-27	=0	
=562	=13	=15	=143	=False	[NULL]	=-7	=0	
=563	=13	=15	=146	=False	[NULL]	=-11	=0	
=564	=13	=15	=148	=False	[NULL]	=-14	=0	
=565	=13	=15	=149	=False	[NULL]	=-25	=0	
=566	=13	=15	=150	=False	[NULL]	=-12	=0	
=567	=13	=15	=166	=False	[NULL]	=-2	=0	
=568	=13	=15	=167	=False	[NULL]	=-1	=0	
=569	=13	=15	=168	=False	[NULL]	=-5	=0	
=570	=13	=15	=170	=False	[NULL]	=-6	=0	
=571	=13	=15	=171	=False	[NULL]	=-6	=0	
=572	=13	=15	=192	=False	[NULL]	=-480	=0	
=573	=13	=15	=212	=False	[NULL]	=-6	=0	
=574	=13	=15	=218	=False	[NULL]	=-2	=0	
=575	=13	=15	=287	=False	[NULL]	=-4	=0	
=576	=13	=15	=296	=False	[NULL]	=-11	=0	
=577	=13	=15	=492	=False	[NULL]	=-10	=0	
=578	=13	=15	=506	=False	[NULL]	=-6	=0	
=579	=13	=15	=563	=False	[NULL]	=-4	=0	
=580	=13	=15	=630	=False	[NULL]	=-4	=0	
=581	=13	=15	=636	=False	[NULL]	=-9	=0	
=582	=13	=15	=639	=False	[NULL]	=-2	=0	
=583	=13	=15	=666	=False	[NULL]	=-3	=0	
=584	=13	=15	=671	=False	[NULL]	=-4	=0	
=585	=13	=15	=677	=False	[NULL]	=-3	=0	
=586	=14	=4	=13	=False	[NULL]	=-45	=0	
=587	=14	=4	=14	=False	[NULL]	=-29	=0	
=588	=14	=4	=34	=False	[NULL]	=-2	=0	
=589	=14	=4	=41	=False	[NULL]	=-2	=0	
=590	=14	=4	=43	=False	[NULL]	=-18	=0	
=591	=14	=4	=45	=False	[NULL]	=-4	=0	
=592	=14	=4	=49	=False	[NULL]	=-5	=0	
=593	=14	=4	=52	=False	[NULL]	=-14	=0	
=594	=14	=4	=53	=False	[NULL]	=-3	=0	
=595	=14	=4	=72	=False	[NULL]	=-3	=0	
=596	=14	=4	=76	=False	[NULL]	=-7	=0	
=597	=14	=4	=97	=False	[NULL]	=-2	=0	
=598	=14	=4	=102	=False	[NULL]	=-3	=0	
=599	=14	=4	=134	=False	[NULL]	=-7	=0	
=600	=14	=4	=135	=False	[NULL]	=-3	=0	
=601	=14	=4	=137	=False	[NULL]	=-2	=0	
=602	=14	=4	=139	=False	[NULL]	=-27	=0	
=603	=14	=4	=143	=False	[NULL]	=-7	=0	
=604	=14	=4	=146	=False	[NULL]	=-11	=0	
=605	=14	=4	=148	=False	[NULL]	=-14	=0	
=606	=14	=4	=149	=False	[NULL]	=-25	=0	
=607	=14	=4	=150	=False	[NULL]	=-12	=0	
=608	=14	=4	=166	=False	[NULL]	=-2	=0	
=609	=14	=4	=167	=False	[NULL]	=-1	=0	
=610	=14	=4	=168	=False	[NULL]	=-5	=0	
=611	=14	=4	=170	=False	[NULL]	=-6	=0	
=612	=14	=4	=171	=False	[NULL]	=-6	=0	
=613	=14	=4	=192	=False	[NULL]	=-480	=0	
=614	=14	=4	=212	=False	[NULL]	=-6	=0	
=615	=14	=4	=218	=False	[NULL]	=-2	=0	
=616	=14	=4	=287	=False	[NULL]	=-4	=0	
=617	=14	=4	=296	=False	[NULL]	=-11	=0	
=618	=14	=4	=492	=False	[NULL]	=-10	=0	
=619	=14	=4	=506	=False	[NULL]	=-6	=0	
=620	=14	=4	=563	=False	[NULL]	=-4	=0	
=621	=14	=4	=630	=False	[NULL]	=-4	=0	
=622	=14	=4	=636	=False	[NULL]	=-9	=0	
=623	=14	=4	=639	=False	[NULL]	=-2	=0	
=624	=14	=4	=666	=False	[NULL]	=-3	=0	
=625	=14	=4	=671	=False	[NULL]	=-4	=0	
=626	=14	=4	=677	=False	[NULL]	=-3	=0	
=627	=14	=15	=13	=False	[NULL]	=45	=0	
=628	=14	=15	=14	=False	[NULL]	=29	=0	
=629	=14	=15	=34	=False	[NULL]	=2	=0	
=630	=14	=15	=41	=False	[NULL]	=2	=0	
=631	=14	=15	=43	=False	[NULL]	=18	=0	
=632	=14	=15	=45	=False	[NULL]	=4	=0	
=633	=14	=15	=49	=False	[NULL]	=5	=0	
=634	=14	=15	=52	=False	[NULL]	=14	=0	
=635	=14	=15	=53	=False	[NULL]	=3	=0	
=636	=14	=15	=72	=False	[NULL]	=3	=0	
=637	=14	=15	=76	=False	[NULL]	=7	=0	
=638	=14	=15	=97	=False	[NULL]	=2	=0	
=639	=14	=15	=102	=False	[NULL]	=3	=0	
=640	=14	=15	=134	=False	[NULL]	=7	=0	
=641	=14	=15	=135	=False	[NULL]	=3	=0	
=642	=14	=15	=137	=False	[NULL]	=2	=0	
=643	=14	=15	=139	=False	[NULL]	=27	=0	
=644	=14	=15	=143	=False	[NULL]	=7	=0	
=645	=14	=15	=146	=False	[NULL]	=11	=0	
=646	=14	=15	=148	=False	[NULL]	=14	=0	
=647	=14	=15	=149	=False	[NULL]	=25	=0	
=648	=14	=15	=150	=False	[NULL]	=12	=0	
=649	=14	=15	=166	=False	[NULL]	=2	=0	
=650	=14	=15	=167	=False	[NULL]	=1	=0	
=651	=14	=15	=168	=False	[NULL]	=5	=0	
=652	=14	=15	=170	=False	[NULL]	=6	=0	
=653	=14	=15	=171	=False	[NULL]	=6	=0	
=654	=14	=15	=192	=False	[NULL]	=480	=0	
=655	=14	=15	=212	=False	[NULL]	=6	=0	
=656	=14	=15	=218	=False	[NULL]	=2	=0	
=657	=14	=15	=287	=False	[NULL]	=4	=0	
=658	=14	=15	=296	=False	[NULL]	=11	=0	
=659	=14	=15	=492	=False	[NULL]	=10	=0	
=660	=14	=15	=506	=False	[NULL]	=6	=0	
=661	=14	=15	=563	=False	[NULL]	=4	=0	
=662	=14	=15	=630	=False	[NULL]	=4	=0	
=663	=14	=15	=636	=False	[NULL]	=9	=0	
=664	=14	=15	=639	=False	[NULL]	=2	=0	
=665	=14	=15	=666	=False	[NULL]	=3	=0	
=666	=14	=15	=671	=False	[NULL]	=4	=0	
=667	=14	=15	=677	=False	[NULL]	=3	=0	
