Id	WarehouseTransactionHistoryId	WarehouseId	ItemId	Active	ObservedQuantity	AdjustmentQuantity	FutureObservedAdjustmentQuantity	
=487	=12	=15	=168	=True	[NULL]	=-5	=0	
=488	=12	=15	=170	=True	[NULL]	=-6	=0	
=489	=12	=15	=171	=True	[NULL]	=-6	=0	
=490	=12	=15	=192	=True	[NULL]	=-480	=0	
=491	=12	=15	=212	=True	[NULL]	=-6	=0	
=492	=12	=15	=218	=True	[NULL]	=-2	=0	
=493	=12	=15	=287	=True	[NULL]	=-4	=0	
=494	=12	=15	=296	=True	[NULL]	=-11	=0	
=495	=12	=15	=492	=True	[NULL]	=-10	=0	
=496	=12	=15	=506	=True	[NULL]	=-6	=0	
=497	=12	=15	=563	=True	[NULL]	=-4	=0	
=498	=12	=15	=630	=True	[NULL]	=-4	=0	
=499	=12	=15	=636	=True	[NULL]	=-9	=0	
=500	=12	=15	=639	=True	[NULL]	=-2	=0	
=501	=12	=15	=666	=True	[NULL]	=-3	=0	
=502	=12	=15	=671	=True	[NULL]	=-4	=0	
=503	=12	=15	=677	=True	[NULL]	=-3	=0	
