Id	WarehouseTransactionHistoryId	WarehouseId	ItemId	Active	ObservedQuantity	AdjustmentQuantity	FutureObservedAdjustmentQuantity	
=487	=13	=1	=60	=True	[NULL]	=2	=0	
=488	=13	=1	=82	=True	[NULL]	=2	=0	
=489	=13	=1	=97	=True	[NULL]	=2	=0	
=490	=13	=1	=99	=True	[NULL]	=2	=0	
=491	=13	=1	=102	=True	[NULL]	=7	=0	
=492	=13	=1	=103	=True	[NULL]	=10	=0	
=493	=13	=1	=104	=True	[NULL]	=2	=0	
=494	=13	=1	=107	=True	[NULL]	=4	=0	
=495	=13	=1	=108	=True	[NULL]	=6	=0	
=496	=13	=1	=109	=True	[NULL]	=5	=0	
=497	=13	=1	=110	=True	[NULL]	=12	=0	
=498	=13	=1	=111	=True	[NULL]	=9	=0	
=499	=13	=1	=113	=True	[NULL]	=9	=0	
=500	=13	=1	=116	=True	[NULL]	=1	=0	
=501	=13	=1	=122	=True	[NULL]	=2	=0	
=502	=13	=1	=126	=True	[NULL]	=2	=0	
=503	=13	=1	=127	=True	[NULL]	=2	=0	
=504	=13	=1	=134	=True	[NULL]	=1	=0	
=505	=13	=1	=135	=True	[NULL]	=2	=0	
=506	=13	=1	=143	=True	[NULL]	=7	=0	
=507	=13	=1	=146	=True	[NULL]	=3	=0	
=508	=13	=1	=147	=True	[NULL]	=3	=0	
=509	=13	=1	=148	=True	[NULL]	=7	=0	
=510	=13	=1	=149	=True	[NULL]	=2	=0	
=511	=13	=1	=150	=True	[NULL]	=5	=0	
=512	=13	=1	=151	=True	[NULL]	=1	=0	
=513	=13	=1	=152	=True	[NULL]	=2	=0	
=514	=13	=1	=153	=True	[NULL]	=5	=0	
=515	=13	=1	=154	=True	[NULL]	=2	=0	
=516	=13	=1	=156	=True	[NULL]	=1	=0	
=517	=13	=1	=162	=True	[NULL]	=1	=0	
=518	=13	=1	=212	=True	[NULL]	=2	=0	
=519	=13	=1	=224	=True	[NULL]	=2	=0	
=520	=13	=1	=245	=True	[NULL]	=1	=0	
=521	=13	=1	=246	=True	[NULL]	=1	=0	
=522	=13	=1	=295	=True	[NULL]	=2	=0	
=523	=13	=1	=296	=True	[NULL]	=2	=0	
=524	=13	=1	=297	=True	[NULL]	=3	=0	
=525	=13	=1	=401	=True	[NULL]	=4	=0	
=526	=13	=1	=425	=True	[NULL]	=1	=0	
=527	=13	=1	=474	=True	[NULL]	=1	=0	
=528	=13	=1	=488	=True	[NULL]	=3	=0	
=529	=13	=1	=506	=True	[NULL]	=2	=0	
=530	=13	=1	=563	=True	[NULL]	=6	=0	
=531	=13	=1	=622	=True	[NULL]	=1	=0	
=532	=13	=1	=628	=True	[NULL]	=1	=0	
=533	=13	=1	=666	=True	[NULL]	=5	=0	
=534	=13	=1	=670	=True	[NULL]	=6	=0	
=535	=13	=1	=673	=True	[NULL]	=1	=0	
=536	=13	=1	=674	=True	[NULL]	=2	=0	
=537	=13	=5	=41	=True	[NULL]	=-1	=0	
=538	=13	=5	=52	=True	[NULL]	=-4	=0	
=539	=13	=5	=54	=True	[NULL]	=-2	=0	
=540	=13	=5	=60	=True	[NULL]	=-2	=0	
=541	=13	=5	=82	=True	[NULL]	=-2	=0	
=542	=13	=5	=97	=True	[NULL]	=-2	=0	
=543	=13	=5	=99	=True	[NULL]	=-2	=0	
=544	=13	=5	=102	=True	[NULL]	=-7	=0	
=545	=13	=5	=103	=True	[NULL]	=-10	=0	
=546	=13	=5	=104	=True	[NULL]	=-2	=0	
=547	=13	=5	=107	=True	[NULL]	=-4	=0	
=548	=13	=5	=108	=True	[NULL]	=-6	=0	
=549	=13	=5	=109	=True	[NULL]	=-5	=0	
=550	=13	=5	=110	=True	[NULL]	=-12	=0	
=551	=13	=5	=111	=True	[NULL]	=-9	=0	
=552	=13	=5	=113	=True	[NULL]	=-9	=0	
=553	=13	=5	=116	=True	[NULL]	=-1	=0	
=554	=13	=5	=122	=True	[NULL]	=-2	=0	
=555	=13	=5	=126	=True	[NULL]	=-2	=0	
=556	=13	=5	=127	=True	[NULL]	=-2	=0	
=557	=13	=5	=134	=True	[NULL]	=-1	=0	
=558	=13	=5	=135	=True	[NULL]	=-2	=0	
=559	=13	=5	=143	=True	[NULL]	=-7	=0	
=560	=13	=5	=146	=True	[NULL]	=-3	=0	
=561	=13	=5	=147	=True	[NULL]	=-3	=0	
=562	=13	=5	=148	=True	[NULL]	=-7	=0	
=563	=13	=5	=149	=True	[NULL]	=-2	=0	
=564	=13	=5	=150	=True	[NULL]	=-5	=0	
=565	=13	=5	=151	=True	[NULL]	=-1	=0	
=566	=13	=5	=152	=True	[NULL]	=-2	=0	
=567	=13	=5	=153	=True	[NULL]	=-5	=0	
=568	=13	=5	=154	=True	[NULL]	=-2	=0	
=569	=13	=5	=156	=True	[NULL]	=-1	=0	
=570	=13	=5	=162	=True	[NULL]	=-1	=0	
=571	=13	=5	=212	=True	[NULL]	=-2	=0	
=572	=13	=5	=224	=True	[NULL]	=-2	=0	
=573	=13	=5	=245	=True	[NULL]	=-1	=0	
=574	=13	=5	=246	=True	[NULL]	=-1	=0	
=575	=13	=5	=295	=True	[NULL]	=-2	=0	
=576	=13	=5	=296	=True	[NULL]	=-2	=0	
=577	=13	=5	=297	=True	[NULL]	=-3	=0	
=578	=13	=5	=401	=True	[NULL]	=-4	=0	
=579	=13	=5	=425	=True	[NULL]	=-1	=0	
=580	=13	=5	=474	=True	[NULL]	=-1	=0	
=581	=13	=5	=488	=True	[NULL]	=-3	=0	
=582	=13	=5	=506	=True	[NULL]	=-2	=0	
=583	=13	=5	=563	=True	[NULL]	=-6	=0	
=584	=13	=5	=622	=True	[NULL]	=-1	=0	
=585	=13	=5	=628	=True	[NULL]	=-1	=0	
=586	=13	=5	=666	=True	[NULL]	=-5	=0	
=587	=13	=5	=670	=True	[NULL]	=-6	=0	
=588	=13	=5	=673	=True	[NULL]	=-1	=0	
=589	=13	=5	=674	=True	[NULL]	=-2	=0	
